date,MSFT,AAPL,SLB,AMZN,TSLA,XOM,WMT,T,FB,V
2005-02-10,18.97,4.88,26.97,35.78,,37.6,37.63,11.0,,
2005-02-11,18.91,5.06,27.12,35.78,,37.44,37.51,11.08,,
2005-02-14,18.94,5.28,26.91,36.03,,37.92,37.55,11.13,,
2005-02-15,18.94,5.51,26.82,36.14,,37.98,37.94,11.2,,
2005-02-16,18.83,5.62,27.29,35.66,,39.03,37.87,11.19,,
2005-02-17,18.73,5.47,26.73,35.69,,38.79,37.94,11.07,,
2005-02-18,18.61,5.41,27.15,35.31,,39.65,37.96,11.04,,
2005-02-22,18.42,5.32,26.84,34.72,,38.87,37.44,10.97,,
2005-02-23,18.4,5.5,27.36,34.14,,39.65,37.15,11.02,,
2005-02-24,18.53,5.54,27.66,34.69,,40.79,37.05,11.03,,
2005-02-25,18.44,5.55,27.91,34.99,,42.22,37.07,11.05,,
2005-02-28,18.37,5.59,28.02,35.18,,42.25,37.16,10.99,,
2005-03-01,18.46,5.55,27.66,35.39,,41.44,37.47,11.1,,
2005-03-02,18.45,5.5,28.15,35.5,,41.83,37.4,11.1,,
2005-03-03,18.38,5.21,28.75,35.65,,42.08,38.06,11.12,,
2005-03-04,18.38,5.34,28.97,35.85,,42.42,38.23,11.18,,
2005-03-07,18.6,5.33,28.52,36.32,,42.04,38.0,11.15,,
2005-03-08,18.55,5.05,28.22,35.83,,42.11,37.74,11.04,,
2005-03-09,18.48,4.91,27.38,35.4,,40.57,37.76,11.0,,
2005-03-10,18.57,4.97,27.16,34.91,,40.29,37.55,11.01,,
2005-03-11,18.32,5.02,27.02,34.75,,40.74,37.15,10.96,,
2005-03-14,18.34,5.03,27.09,34.6,,40.89,36.94,11.0,,
2005-03-15,18.19,5.11,26.57,34.18,,40.27,36.74,10.8,,
2005-03-16,17.99,5.13,26.85,33.87,,40.23,37.07,10.69,,
2005-03-17,17.92,5.27,26.58,33.97,,41.03,37.79,10.68,,
2005-03-18,17.75,5.36,26.66,34.16,,41.81,37.15,10.66,,
2005-03-21,17.67,5.45,26.43,33.67,,41.47,36.95,10.6,,
2005-03-22,17.52,5.34,26.56,33.15,,40.64,36.76,10.52,,
2005-03-23,17.66,5.3,25.92,33.18,,40.1,36.58,10.68,,
2005-03-24,17.73,5.3,26.01,32.88,,39.37,36.58,10.64,,
2005-03-28,17.67,5.3,26.29,33.39,,39.3,36.82,10.73,,
2005-03-29,17.47,5.21,25.44,33.43,,38.89,36.66,10.65,,
2005-03-30,17.64,5.34,25.75,34.32,,39.53,36.71,10.82,,
2005-03-31,17.65,5.2,26.17,34.27,,39.77,36.19,10.82,,
2005-04-01,17.61,5.1,26.6,34.01,,40.41,35.38,10.8,,
2005-04-04,17.69,5.12,26.55,35.0,,40.47,35.68,10.92,,
2005-04-05,17.87,5.22,26.3,35.28,,40.08,35.87,11.05,,
2005-04-06,18.02,5.28,26.78,34.82,,40.64,35.75,11.06,,
2005-04-07,18.33,5.43,26.37,34.9,,40.61,35.31,11.03,,
2005-04-08,18.21,5.45,25.97,34.6,,40.05,35.07,10.99,,
2005-04-11,18.23,5.23,26.14,34.6,,40.23,35.03,11.03,,
2005-04-12,18.49,5.32,25.83,34.63,,40.33,35.12,11.06,,
2005-04-13,18.29,5.12,25.62,34.3,,39.47,35.07,11.03,,
2005-04-14,18.14,4.65,25.62,33.97,,39.21,34.63,10.94,,
2005-04-15,17.86,4.41,24.85,33.02,,37.5,34.45,10.64,,
2005-04-18,18.0,4.44,24.98,33.0,,38.2,34.58,10.74,,
2005-04-19,17.99,4.62,25.36,32.78,,39.13,34.37,10.74,,
2005-04-20,17.76,4.43,25.1,33.25,,38.13,34.19,10.63,,
2005-04-21,18.46,4.64,26.09,33.73,,39.56,34.5,10.73,,
2005-04-22,18.24,4.43,26.34,33.04,,39.65,33.8,10.74,,
2005-04-25,18.25,4.61,26.63,33.53,,40.01,33.96,10.79,,
2005-04-26,18.08,4.51,26.0,32.71,,39.55,33.94,10.72,,
2005-04-27,18.25,4.48,25.48,31.72,,38.96,34.15,10.85,,
2005-04-28,17.85,4.43,25.4,32.52,,37.37,33.98,10.88,,
2005-04-29,18.48,4.5,25.4,32.36,,38.06,34.04,11.01,,
2005-05-02,18.42,4.54,25.88,33.1,,38.53,34.52,11.0,,
2005-05-03,18.52,4.51,25.1,33.21,,37.7,34.95,11.01,,
2005-05-04,18.41,4.63,25.43,33.96,,38.19,34.99,11.01,,
2005-05-05,18.42,4.57,25.73,33.96,,38.57,35.07,10.96,,
2005-05-06,18.42,4.64,25.66,34.52,,38.44,35.36,10.93,,
2005-05-09,18.34,4.61,26.17,34.64,,38.71,35.57,10.91,,
2005-05-10,18.18,4.54,25.59,34.23,,38.19,35.18,10.85,,
2005-05-11,18.19,4.44,25.59,33.82,,38.43,35.1,10.78,,
2005-05-12,18.26,4.26,24.33,33.85,,36.77,34.41,10.76,,
2005-05-13,18.48,4.33,24.33,33.9,,36.02,34.03,10.68,,
2005-05-16,18.67,4.43,24.19,34.54,,35.78,34.1,10.81,,
2005-05-17,18.65,4.41,24.34,34.73,,36.13,33.94,10.87,,
2005-05-18,18.83,4.47,24.29,35.33,,35.98,34.47,10.96,,
2005-05-19,18.99,4.68,24.88,35.59,,36.78,34.42,10.98,,
2005-05-20,18.86,4.68,24.5,35.5,,36.23,34.18,10.94,,
2005-05-23,18.94,4.96,24.81,35.68,,36.72,34.67,10.97,,
2005-05-24,18.86,4.95,24.84,35.54,,36.92,34.52,10.93,,
2005-05-25,18.83,4.96,25.18,35.25,,37.35,34.27,10.9,,
2005-05-26,18.97,5.08,25.19,35.45,,37.71,34.27,10.94,,
2005-05-27,19.1,5.06,25.52,35.5,,38.1,34.24,10.95,,
2005-05-31,18.9,4.96,25.39,35.51,,37.7,34.22,10.82,,
2005-06-01,18.91,5.02,25.75,36.5,,38.33,34.72,10.77,,
2005-06-02,18.89,4.99,25.96,36.41,,38.45,34.93,10.84,,
2005-06-03,18.63,4.77,26.41,35.59,,38.33,34.3,10.8,,
2005-06-06,18.58,4.73,26.47,35.77,,38.63,34.58,10.78,,
2005-06-07,18.69,4.56,26.31,35.35,,38.53,34.6,10.85,,
2005-06-08,18.61,4.6,26.53,34.83,,38.05,34.46,10.89,,
2005-06-09,18.69,4.69,27.33,35.2,,39.2,34.64,10.83,,
2005-06-10,18.63,4.46,27.36,34.95,,39.16,34.76,10.94,,
2005-06-13,18.54,4.48,27.51,34.87,,39.2,34.98,11.06,,
2005-06-14,18.58,4.49,27.55,35.04,,39.27,35.99,11.06,,
2005-06-15,18.5,4.63,27.9,35.24,,39.74,36.11,11.11,,
2005-06-16,18.34,4.74,28.27,35.58,,40.32,35.75,11.08,,
2005-06-17,18.34,4.78,28.56,35.31,,40.84,35.45,11.12,,
2005-06-20,18.39,4.69,28.56,35.69,,40.81,35.4,11.14,,
2005-06-21,18.42,4.72,28.16,35.38,,39.92,35.16,11.05,,
2005-06-22,18.37,4.81,28.56,35.22,,40.02,35.35,11.0,,
2005-06-23,18.54,4.85,28.5,35.43,,39.59,34.69,10.95,,
2005-06-24,18.34,4.71,28.56,35.02,,39.0,34.32,10.88,,
2005-06-27,18.35,4.63,29.2,34.5,,39.77,34.43,10.91,,
2005-06-28,18.37,4.65,28.6,33.71,,39.63,35.09,10.97,,
2005-06-29,18.38,4.53,28.66,33.35,,39.2,35.16,11.08,,
2005-06-30,18.2,4.59,28.37,33.09,,38.55,34.92,10.99,,
2005-07-01,18.1,4.55,28.62,32.91,,39.11,34.98,11.07,,
2005-07-05,18.3,4.74,29.44,34.08,,40.34,36.08,11.15,,
2005-07-06,18.09,4.66,29.03,34.06,,39.65,35.77,11.07,,
2005-07-07,18.06,4.69,29.2,33.96,,39.92,35.87,10.96,,
2005-07-08,18.38,4.77,28.94,34.74,,39.84,36.15,11.06,,
2005-07-11,18.53,4.75,29.35,35.59,,40.22,36.08,11.16,,
2005-07-12,18.76,4.77,29.48,36.31,,40.17,36.29,11.2,,
2005-07-13,18.8,4.78,29.36,36.51,,40.08,36.32,11.21,,
2005-07-14,19.02,5.08,28.5,37.19,,39.3,36.59,11.3,,
2005-07-15,18.89,5.18,28.32,37.15,,39.01,36.4,11.31,,
2005-07-18,18.72,5.17,28.32,37.19,,39.0,36.22,11.18,,
2005-07-19,19.16,5.38,29.2,38.17,,39.43,36.05,11.16,,
2005-07-20,19.19,5.44,29.31,38.17,,39.57,36.22,11.16,,
2005-07-21,19.37,5.4,29.12,37.95,,38.83,35.78,11.12,,
2005-07-22,18.81,5.49,30.74,37.95,,39.91,35.89,11.13,,
2005-07-25,18.82,5.46,31.71,37.95,,40.2,35.82,11.18,,
2005-07-26,18.71,5.44,31.8,37.74,,39.98,35.88,11.28,,
2005-07-27,18.84,5.48,31.74,43.65,,39.98,36.08,11.4,,
2005-07-28,18.86,5.46,31.64,45.68,,40.24,36.09,11.6,,
2005-07-29,18.76,5.32,31.28,45.15,,39.41,35.75,11.47,,
2005-08-01,18.99,5.33,31.65,44.93,,39.73,35.88,11.48,,
2005-08-02,19.64,5.38,32.4,46.51,,40.12,36.08,11.57,,
2005-08-03,19.96,5.39,32.41,46.11,,39.57,35.99,11.71,,
2005-08-04,20.01,5.32,32.26,45.46,,39.25,35.71,11.6,,
2005-08-05,20.34,5.36,32.04,45.27,,38.96,35.73,11.54,,
2005-08-08,19.87,5.32,32.21,45.66,,39.47,35.61,11.48,,
2005-08-09,20.04,5.46,32.06,45.93,,39.88,35.66,11.51,,
2005-08-10,19.74,5.41,32.51,44.76,,40.37,35.38,11.56,,
2005-08-11,19.98,5.49,32.59,45.21,,41.08,35.46,11.6,,
2005-08-12,19.82,5.75,32.13,44.2,,41.15,35.28,11.47,,
2005-08-15,19.93,5.94,31.82,45.04,,40.72,35.57,11.47,,
2005-08-16,19.65,5.77,31.21,44.27,,39.81,34.46,11.38,,
2005-08-17,19.8,5.88,30.53,44.12,,39.21,34.24,11.36,,
2005-08-18,19.71,5.77,30.49,43.73,,39.17,34.33,11.28,,
2005-08-19,19.63,5.71,30.83,43.72,,39.65,33.85,11.32,,
2005-08-22,19.77,5.72,30.59,43.77,,39.81,33.92,11.27,,
2005-08-23,19.74,5.7,30.69,43.42,,39.77,33.68,11.35,,
2005-08-24,19.7,5.71,30.89,42.37,,39.69,33.1,11.22,,
2005-08-25,19.86,5.74,30.74,42.31,,39.89,32.91,11.2,,
2005-08-26,19.82,5.7,30.66,42.37,,39.37,33.21,11.12,,
2005-08-29,19.95,5.72,31.02,42.79,,39.38,33.18,11.18,,
2005-08-30,19.97,5.81,31.32,42.49,,39.5,32.84,11.17,,
2005-08-31,20.12,5.85,32.21,42.7,,40.37,32.67,11.29,,
2005-09-01,19.98,5.77,32.45,41.84,,41.57,32.7,11.27,,
2005-09-02,19.85,5.76,31.47,41.51,,40.9,32.38,11.2,,
2005-09-06,19.84,6.08,31.95,43.62,,41.16,33.2,11.37,,
2005-09-07,19.73,6.07,31.63,43.73,,41.42,33.33,11.29,,
2005-09-08,19.55,6.21,31.27,42.96,,41.32,33.33,11.26,,
2005-09-09,19.53,6.4,31.98,42.95,,42.6,33.35,11.28,,
2005-09-12,19.55,6.41,31.23,44.5,,42.14,33.35,11.17,,
2005-09-13,19.46,6.34,30.86,43.93,,41.7,32.75,11.16,,
2005-09-14,19.33,6.18,31.1,43.1,,42.11,32.49,11.11,,
2005-09-15,19.3,6.22,31.14,42.71,,42.1,32.21,11.22,,
2005-09-16,19.15,6.38,31.22,42.8,,42.93,31.88,11.36,,
2005-09-19,19.1,6.56,32.05,42.75,,43.56,31.98,11.29,,
2005-09-20,18.99,6.63,31.75,41.87,,43.49,31.4,11.29,,
2005-09-21,18.73,6.5,31.71,41.25,,43.79,30.88,11.23,,
2005-09-22,18.62,6.47,31.69,42.08,,43.8,31.39,11.18,,
2005-09-23,18.57,6.63,31.14,42.19,,43.02,31.4,11.15,,
2005-09-26,18.57,6.71,31.51,43.34,,43.54,31.33,11.18,,
2005-09-27,18.62,6.66,31.64,43.16,,43.55,31.32,11.09,,
2005-09-28,18.86,6.37,31.83,43.37,,43.61,31.34,11.21,,
2005-09-29,19.06,6.53,32.0,44.79,,43.68,31.64,11.13,,
2005-09-30,18.9,6.68,31.67,45.3,,42.83,31.85,11.24,,
2005-10-03,18.74,6.79,31.32,46.01,,42.12,31.8,11.24,,
2005-10-04,18.35,6.7,30.38,44.93,,40.81,31.87,11.24,,
2005-10-05,18.13,6.58,29.46,44.49,,39.73,31.61,11.09,,
2005-10-06,18.17,6.45,29.49,44.01,,39.48,31.93,10.98,,
2005-10-07,18.07,6.4,29.98,43.72,,40.17,32.0,10.82,,
2005-10-10,17.97,6.28,30.03,43.76,,39.43,32.37,10.82,,
2005-10-11,17.93,6.43,30.36,43.4,,40.04,32.72,10.73,,
2005-10-12,17.85,6.14,30.23,42.55,,39.73,32.66,10.61,,
2005-10-13,18.07,6.7,29.76,42.62,,39.2,32.53,10.58,,
2005-10-14,18.13,6.73,31.08,43.79,,39.52,32.73,10.55,,
2005-10-17,18.02,6.66,30.89,45.02,,39.67,32.88,10.55,,
2005-10-18,18.05,6.51,29.88,44.65,,37.95,32.8,10.51,,
2005-10-19,18.43,6.85,30.79,45.86,,38.53,33.42,10.65,,
2005-10-20,18.21,7.0,30.25,45.01,,37.21,33.14,10.72,,
2005-10-21,18.21,6.94,30.03,45.95,,37.32,33.23,10.94,,
2005-10-24,18.44,7.08,30.83,46.93,,38.32,33.58,11.22,,
2005-10-25,18.39,6.99,32.16,46.17,,38.55,32.99,11.26,,
2005-10-26,18.45,7.11,32.71,39.75,,37.88,33.12,11.24,,
2005-10-27,18.26,6.91,32.35,39.06,,37.48,32.51,11.27,,
2005-10-28,18.76,6.79,33.55,38.95,,37.95,33.07,11.36,,
2005-10-31,18.88,7.18,34.07,39.86,,37.84,34.38,11.34,,
2005-11-01,19.07,7.17,34.12,40.37,,38.01,34.15,11.31,,
2005-11-02,19.44,7.47,35.19,40.75,,38.67,34.56,11.37,,
2005-11-03,19.43,7.71,35.53,41.56,,39.48,34.48,11.18,,
2005-11-04,19.59,7.62,34.61,41.09,,39.03,34.66,11.25,,
2005-11-07,19.84,7.51,34.85,41.39,,38.49,34.92,11.13,,
2005-11-08,19.87,7.47,34.95,41.95,,38.87,34.6,11.22,,
2005-11-09,19.81,7.49,34.91,41.4,,38.95,35.03,11.22,,
2005-11-10,19.9,7.63,34.16,42.18,,38.24,35.64,11.36,,
2005-11-11,20.04,7.67,34.55,42.68,,38.29,35.61,11.39,,
2005-11-14,20.11,7.66,35.2,42.53,,38.38,35.83,11.39,,
2005-11-15,20.26,7.76,34.91,44.45,,38.23,35.45,11.36,,
2005-11-16,20.44,8.1,35.61,45.3,,38.74,35.52,11.33,,
2005-11-17,20.61,8.04,35.71,46.74,,38.87,35.78,11.49,,
2005-11-18,20.68,8.05,35.68,47.98,,39.46,35.97,11.59,,
2005-11-21,20.75,8.1,36.12,47.99,,40.22,36.06,11.59,,
2005-11-22,20.57,8.29,36.65,48.85,,40.42,36.48,11.78,,
2005-11-23,20.57,8.37,36.51,48.24,,40.56,36.75,11.73,,
2005-11-25,20.46,8.64,36.42,48.06,,40.72,36.69,11.78,,
2005-11-28,20.45,8.68,35.21,48.35,,39.79,36.34,11.92,,
2005-11-29,20.4,8.49,35.45,48.55,,39.52,35.62,11.91,,
2005-11-30,20.4,8.46,35.93,48.46,,39.31,35.29,11.84,,
2005-12-01,20.55,8.93,36.77,49.0,,40.21,34.91,12.03,,
2005-12-02,20.64,9.06,37.16,49.06,,40.02,34.86,11.92,,
2005-12-05,20.52,8.95,37.03,48.83,,40.32,34.26,12.02,,
2005-12-06,20.4,9.23,37.03,49.26,,40.44,34.61,11.98,,
2005-12-07,20.45,9.22,36.73,48.83,,39.98,34.7,11.93,,
2005-12-08,20.4,9.24,37.94,48.35,,40.25,34.67,11.81,,
2005-12-09,20.42,9.27,37.63,48.74,,39.63,34.94,11.84,,
2005-12-12,20.23,9.34,37.89,49.07,,39.88,35.38,11.82,,
2005-12-13,19.99,9.35,37.74,49.5,,40.01,35.95,11.9,,
2005-12-14,19.96,8.98,38.78,49.41,,40.55,36.09,11.82,,
2005-12-15,19.84,9.0,38.13,49.48,,40.3,35.91,11.81,,
2005-12-16,19.82,8.87,37.67,49.21,,39.33,35.92,11.87,,
2005-12-19,19.77,8.9,36.92,48.37,,39.09,35.69,11.81,,
2005-12-20,19.79,8.99,37.38,48.14,,39.25,35.43,11.72,,
2005-12-21,19.7,9.16,37.68,48.97,,39.02,35.46,11.62,,
2005-12-22,19.59,9.23,37.52,49.22,,38.68,35.43,11.69,,
2005-12-23,19.63,9.14,37.75,49.22,,38.68,35.24,11.71,,
2005-12-27,19.5,9.25,36.6,48.56,,37.85,34.79,11.71,,
2005-12-28,19.45,9.17,37.06,48.06,,38.11,34.87,11.71,,
2005-12-29,19.36,8.91,36.53,47.99,,38.1,34.61,11.71,,
2005-12-30,19.27,8.96,36.62,47.15,,38.05,34.12,11.64,,
2006-01-03,19.78,9.32,38.96,47.58,,39.61,33.7,11.75,,
2006-01-04,19.87,9.35,39.48,47.25,,39.68,33.77,11.83,,
2006-01-05,19.89,9.27,39.28,47.65,,39.48,33.31,11.86,,
2006-01-06,19.83,9.51,40.52,47.87,,40.26,33.44,12.01,,
2006-01-09,19.79,9.48,39.96,47.08,,40.24,33.32,12.06,,
2006-01-10,19.9,10.08,40.4,45.65,,40.55,33.43,11.98,,
2006-01-11,20.11,10.46,40.43,44.93,,40.83,33.95,12.08,,
2006-01-12,20.0,10.51,39.74,44.36,,40.4,33.34,12.03,,
2006-01-13,20.04,10.67,40.44,44.4,,41.3,33.09,12.04,,
2006-01-17,19.89,10.56,40.9,44.0,,41.69,32.77,11.97,,
2006-01-18,19.77,10.28,41.13,44.32,,41.11,32.93,11.96,,
2006-01-19,19.91,9.85,43.3,44.45,,41.66,33.39,12.0,,
2006-01-20,19.46,9.49,46.09,43.92,,41.01,32.8,11.91,,
2006-01-23,19.42,9.68,47.5,43.73,,41.46,32.99,11.78,,
2006-01-24,19.37,9.48,46.59,44.02,,41.3,33.33,11.88,,
2006-01-25,19.45,9.25,45.5,43.6,,40.79,33.51,12.15,,
2006-01-26,19.53,9.02,46.87,44.68,,40.61,33.77,12.29,,
2006-01-27,20.48,8.98,48.02,45.22,,41.52,33.42,12.48,,
2006-01-30,20.63,9.35,49.25,44.96,,42.75,33.83,12.55,,
2006-01-31,20.74,9.41,48.05,44.82,,42.51,33.61,12.5,,
2006-02-01,20.66,9.4,46.45,43.98,,41.97,33.63,12.79,,
2006-02-02,20.4,8.99,46.04,42.74,,41.97,33.74,12.78,,
2006-02-03,20.29,8.96,46.15,38.33,,41.59,33.16,12.91,,
2006-02-06,20.02,8.39,47.02,37.95,,41.98,32.86,13.03,,
2006-02-07,19.85,8.43,44.29,37.52,,41.02,32.61,12.97,,
2006-02-08,19.83,8.58,44.94,38.17,,41.13,33.09,13.07,,
2006-02-09,19.65,8.1,43.77,37.99,,40.81,33.31,13.07,,
2006-02-10,19.67,8.39,44.97,38.52,,40.48,33.35,13.24,,
2006-02-13,19.45,8.07,44.45,37.86,,40.59,33.17,13.32,,
2006-02-14,19.64,8.43,43.3,38.25,,40.56,33.86,13.63,,
2006-02-15,19.87,8.63,42.47,39.26,,40.7,34.18,13.65,,
2006-02-16,19.82,8.8,42.99,39.15,,41.03,33.99,13.71,,
2006-02-17,19.74,8.76,43.16,39.19,,41.24,33.6,13.63,,
2006-02-21,19.62,8.61,44.68,38.29,,41.38,33.34,13.56,,
2006-02-22,19.76,8.89,44.11,38.72,,41.04,33.15,13.61,,
2006-02-23,19.71,8.95,44.07,37.9,,40.75,33.31,13.46,,
2006-02-24,19.69,8.91,44.63,38.35,,41.15,33.13,13.29,,
2006-02-27,20.0,8.85,43.68,38.01,,40.81,33.36,13.38,,
2006-02-28,19.87,8.54,43.54,37.44,,40.43,33.07,13.29,,
2006-03-01,20.07,8.61,44.69,37.12,,41.09,32.91,13.54,,
2006-03-02,19.94,8.68,45.97,36.88,,41.44,32.85,13.63,,
2006-03-03,19.91,8.44,46.27,37.21,,41.53,33.04,13.49,,
2006-03-06,19.9,8.16,44.42,36.86,,40.85,32.89,13.02,,
2006-03-07,20.01,8.27,43.48,36.93,,40.76,33.0,12.78,,
2006-03-08,20.15,8.19,43.93,36.81,,40.67,33.0,12.91,,
2006-03-09,19.96,7.97,43.44,36.12,,40.13,32.98,12.99,,
2006-03-10,20.09,7.88,44.24,36.22,,40.3,33.04,13.12,,
2006-03-13,20.04,8.19,44.32,36.19,,40.62,33.0,13.07,,
2006-03-14,20.13,8.39,45.6,36.91,,41.42,33.2,13.16,,
2006-03-15,20.23,8.26,45.63,36.89,,41.56,33.16,13.16,,
2006-03-16,20.16,8.02,46.87,36.77,,41.98,33.92,13.06,,
2006-03-17,20.33,8.06,46.66,35.99,,41.58,34.16,13.01,,
2006-03-20,20.62,7.98,45.66,36.23,,41.31,34.94,12.92,,
2006-03-21,20.51,7.71,45.7,35.92,,41.35,35.2,12.88,,
2006-03-22,20.07,7.69,45.47,36.0,,41.58,35.19,12.97,,
2006-03-23,19.85,7.5,46.57,35.68,,41.71,35.51,13.01,,
2006-03-24,19.97,7.48,46.25,35.47,,41.66,35.26,13.19,,
2006-03-27,19.97,7.42,46.55,35.25,,41.74,35.08,13.16,,
2006-03-28,19.89,7.32,47.16,35.69,,41.51,34.94,13.02,,
2006-03-29,19.98,7.77,48.0,36.32,,41.74,35.16,13.14,,
2006-03-30,20.13,7.82,48.54,36.67,,41.63,34.87,13.02,,
2006-03-31,20.12,7.82,47.92,36.53,,41.45,34.56,13.03,,
2006-04-03,20.38,7.81,48.19,36.14,,41.56,34.22,12.99,,
2006-04-04,20.44,7.63,49.44,36.77,,42.06,34.02,13.07,,
2006-04-05,20.51,8.38,50.35,37.34,,42.33,34.29,13.05,,
2006-04-06,20.38,8.88,50.2,38.51,,42.29,34.07,12.9,,
2006-04-07,20.15,8.7,48.85,37.09,,41.77,33.67,12.76,,
2006-04-10,20.18,8.56,48.96,36.61,,42.18,33.44,12.7,,
2006-04-11,20.06,8.48,47.47,36.06,,42.23,33.29,12.58,,
2006-04-12,20.11,8.32,46.72,36.13,,41.86,33.58,12.5,,
2006-04-13,20.02,8.29,46.98,36.62,,41.93,33.49,12.48,,
2006-04-17,19.84,8.08,47.4,35.27,,42.26,33.52,12.41,,
2006-04-18,20.13,8.26,48.82,36.28,,43.27,33.95,12.66,,
2006-04-19,19.99,8.18,51.3,36.89,,43.79,34.0,12.56,,
2006-04-20,19.99,8.43,51.54,36.34,,43.53,33.95,12.36,,
2006-04-21,20.07,8.36,51.87,36.03,,44.27,33.52,12.37,,
2006-04-24,20.04,8.2,51.99,35.79,,43.87,33.32,12.46,,
2006-04-25,20.04,8.25,52.05,35.55,,43.55,33.39,12.49,,
2006-04-26,20.04,8.5,51.92,35.79,,42.97,33.64,12.76,,
2006-04-27,20.15,8.65,51.3,35.74,,42.51,33.39,12.87,,
2006-04-28,17.86,8.78,52.35,35.21,,42.96,32.95,12.79,,
2006-05-01,17.96,8.68,53.87,34.59,,43.19,33.6,12.76,,
2006-05-02,17.75,8.93,55.55,34.38,,44.04,33.77,12.76,,
2006-05-03,17.13,8.87,55.01,33.96,,43.43,34.16,12.68,,
2006-05-04,17.33,8.87,54.18,34.47,,43.12,33.95,12.65,,
2006-05-05,17.6,8.96,54.11,35.04,,43.59,34.57,12.67,,
2006-05-08,17.55,8.96,53.74,34.69,,43.39,34.8,12.75,,
2006-05-09,17.46,8.86,54.35,34.84,,43.55,35.02,12.84,,
2006-05-10,17.58,8.8,55.32,34.16,,43.72,34.96,12.77,,
2006-05-11,17.17,8.5,54.14,33.53,,43.44,34.57,12.74,,
2006-05-12,17.13,8.44,52.13,32.73,,42.6,34.05,12.5,,
2006-05-15,17.18,8.45,50.73,32.78,,42.44,34.7,12.58,,
2006-05-16,17.08,8.1,50.71,32.76,,42.41,35.17,12.57,,
2006-05-17,16.87,8.14,49.92,31.61,,41.19,34.39,12.25,,
2006-05-18,16.95,7.88,48.76,32.61,,40.99,34.67,12.07,,
2006-05-19,16.75,8.04,48.91,33.94,,41.38,34.74,12.33,,
2006-05-22,16.98,7.9,48.06,34.83,,41.6,34.77,12.31,,
2006-05-23,16.92,7.87,48.36,33.76,,41.34,34.89,12.32,,
2006-05-24,17.44,7.9,47.86,35.19,,41.14,35.26,12.42,,
2006-05-25,17.62,8.02,49.41,35.63,,42.11,36.31,12.54,,
2006-05-26,17.61,7.92,49.42,36.07,,42.15,36.45,12.8,,
2006-05-30,17.18,7.63,48.55,34.64,,41.21,35.46,12.61,,
2006-05-31,16.81,7.45,49.65,34.61,,41.69,35.57,12.71,,
2006-06-01,16.94,7.75,49.37,35.07,,41.83,35.53,13.13,,
2006-06-02,16.89,7.69,50.11,34.76,,42.2,35.12,13.04,,
2006-06-05,16.7,7.48,48.0,33.49,,41.1,34.65,12.98,,
2006-06-06,16.43,7.45,48.52,33.41,,41.34,34.53,13.04,,
2006-06-07,16.36,7.3,45.9,33.77,,40.26,34.54,12.97,,
2006-06-08,16.41,7.58,45.68,33.55,,40.77,34.73,12.97,,
2006-06-09,16.27,7.39,44.92,33.78,,40.25,34.6,12.99,,
2006-06-12,16.11,7.11,42.92,33.6,,39.86,34.5,13.01,,
2006-06-13,15.97,7.27,41.4,33.47,,38.78,34.9,13.18,,
2006-06-14,16.24,7.18,42.72,33.68,,39.56,35.03,13.26,,
2006-06-15,16.38,7.4,44.78,34.96,,40.47,35.73,13.53,,
2006-06-16,16.4,7.18,44.19,35.09,,40.25,35.47,13.56,,
2006-06-19,16.74,7.13,42.41,35.07,,39.28,35.44,13.58,,
2006-06-20,16.75,7.16,41.35,35.48,,39.28,35.56,13.46,,
2006-06-21,17.13,7.21,42.4,36.65,,39.74,35.9,13.33,,
2006-06-22,16.98,7.43,43.4,36.37,,39.68,35.6,13.31,,
2006-06-23,16.7,7.33,44.68,36.55,,39.77,35.2,13.35,,
2006-06-26,16.94,7.35,45.38,36.77,,40.26,35.29,13.33,,
2006-06-27,16.97,7.16,45.25,36.48,,40.83,34.97,13.34,,
2006-06-28,17.19,6.98,46.03,36.7,,41.84,35.18,13.37,,
2006-06-29,17.42,7.35,48.64,38.52,,42.69,35.76,13.51,,
2006-06-30,17.29,7.14,49.39,38.68,,41.99,35.37,13.61,,
2006-07-03,17.59,7.22,49.57,38.61,,42.54,34.93,13.63,,
2006-07-05,17.33,7.11,49.21,37.11,,42.81,34.52,13.61,,
2006-07-06,17.43,6.95,48.55,36.8,,43.44,34.3,13.66,,
2006-07-07,17.29,6.91,47.6,36.11,,43.01,33.77,13.7,,
2006-07-10,17.44,6.86,48.17,35.79,,43.15,33.91,13.52,,
2006-07-11,17.15,6.94,50.69,35.66,,43.79,33.87,13.45,,
2006-07-12,16.8,6.6,50.86,34.63,,43.79,33.15,13.41,,
2006-07-13,16.52,6.51,50.24,33.73,,43.85,32.42,13.11,,
2006-07-14,16.55,6.32,51.64,32.92,,44.42,31.61,13.12,,
2006-07-17,16.69,6.53,48.38,33.67,,43.81,31.59,13.21,,
2006-07-18,16.88,6.6,47.53,33.49,,44.22,31.7,13.33,,
2006-07-19,17.37,6.74,48.73,34.48,,44.26,32.45,13.56,,
2006-07-20,16.96,7.54,46.77,34.18,,43.98,32.52,13.48,,
2006-07-21,17.72,7.57,46.61,33.19,,43.76,32.1,13.5,,
2006-07-24,17.81,7.66,48.91,34.31,,44.74,32.62,13.72,,
2006-07-25,17.98,7.72,49.92,33.59,,45.0,32.8,14.29,,
2006-07-26,18.09,7.96,50.66,26.26,,45.59,32.06,14.57,,
