state,order_date,revenue
Oregon,2014-02-06,771.0
California,2014-12-26,533.0
Mississippi,2014-11-05,706.0
Delaware,2014-06-13,1077.0
Mississippi,2014-04-07,750.0
Idaho,2014-12-01,1202.0
Maine,2014-03-25,507.0
Georgia,2014-08-23,1261.0
Oregon,2014-11-27,568.0
Georgia,2014-10-11,1189.0
Iowa,2014-10-22,1087.0
Kansas,2014-11-11,1098.0
Maine,2014-05-10,381.0
Oklahoma,2014-02-28,666.0
Texas,2014-08-08,1362.0
Illinois,2014-06-18,1506.0
New Mexico,2014-07-06,1149.0
Illinois,2014-11-27,1401.0
Illinois,2014-08-23,1417.0
Idaho,2014-06-07,1449.0
Illinois,2014-03-28,1342.0
Georgia,2014-08-19,1253.0
Maine,2014-02-03,433.0
Montana,2014-09-26,800.0
New York,2014-01-28,743.0
Texas,2014-12-22,1096.0
Alaska,2014-02-10,917.0
Oklahoma,2014-04-11,552.0
Nevada,2014-03-24,379.0
Nevada,2014-05-28,436.0
New Mexico,2014-09-13,1156.0
Nevada,2014-06-02,366.0
Alaska,2014-02-21,614.0
Missouri,2014-08-26,1185.0
Maine,2014-10-01,363.0
Arkansas,2014-11-15,1127.0
Montana,2014-12-22,904.0
Oklahoma,2014-05-14,632.0
Mississippi,2014-02-04,835.0
Oregon,2014-01-14,728.0
Delaware,2014-11-15,752.0
Mississippi,2014-05-08,716.0
Iowa,2014-08-24,1047.0
Texas,2014-12-10,1167.0
Georgia,2014-09-18,1322.0
Louisiana,2014-07-05,1396.0
Oklahoma,2014-11-19,539.0
Florida,2014-06-22,871.0
Florida,2014-12-03,787.0
Washington,2014-04-30,955.0
Idaho,2014-08-18,1281.0
Oregon,2014-01-25,782.0
Ohio,2014-03-30,560.0
Nebraska,2014-05-01,742.0
Alaska,2014-01-15,594.0
New Mexico,2014-02-23,1146.0
Washington,2014-08-19,919.0
Missouri,2014-12-08,1085.0
Idaho,2014-12-26,1297.0
Georgia,2014-06-09,1216.0
Mississippi,2014-05-07,658.0
New York,2014-03-29,812.0
Louisiana,2014-10-11,1421.0
New York,2014-08-16,710.0
Louisiana,2014-10-31,1380.0
Washington,2014-08-28,891.0
Maine,2014-07-25,455.0
Maine,2014-08-09,372.0
Ohio,2014-02-01,734.0
Texas,2014-04-26,1402.0
California,2014-11-02,644.0
Washington,2014-09-05,803.0
Alaska,2014-11-24,568.0
Washington,2014-12-20,905.0
Illinois,2014-03-16,1454.0
Idaho,2014-12-24,1172.0
Nevada,2014-11-30,482.0
Alaska,2014-09-09,562.0
Nebraska,2014-07-03,821.0
Arkansas,2014-10-15,1318.0
Georgia,2014-07-31,1379.0
Alaska,2014-07-31,521.0
New Mexico,2014-08-08,1210.0
Nebraska,2014-06-17,770.0
Oregon,2014-01-22,670.0
Missouri,2014-02-22,1202.0
Illinois,2014-02-23,1645.0
Alaska,2014-12-08,586.0
Illinois,2014-06-21,1475.0
Nebraska,2014-05-17,820.0
New York,2014-04-09,711.0
Ohio,2014-06-21,786.0
Georgia,2014-09-25,1285.0
Maine,2014-03-29,558.0
Nevada,2014-02-05,516.0
Kansas,2014-10-26,986.0
New York,2014-01-16,956.0
Texas,2014-03-04,1310.0
Mississippi,2014-01-22,901.0
Texas,2014-11-30,1172.0
Oregon,2014-11-17,564.0
Missouri,2014-08-11,1043.0
Ohio,2014-01-02,758.0
Nebraska,2014-05-15,809.0
Idaho,2014-11-07,1280.0
Montana,2014-12-07,909.0
Iowa,2014-08-09,1060.0
California,2014-05-20,527.0
Nebraska,2014-01-20,785.0
Florida,2014-08-23,846.0
Florida,2014-11-14,882.0
Missouri,2014-12-23,1001.0
Mississippi,2014-07-16,595.0
New York,2014-04-16,650.0
Georgia,2014-07-08,1222.0
Indiana,2014-10-16,334.0
California,2014-01-28,826.0
Alaska,2014-08-24,569.0
Illinois,2014-03-31,1550.0
Ohio,2014-06-23,527.0
Missouri,2014-08-05,1181.0
New York,2014-02-16,783.0
Iowa,2014-07-16,1144.0
Oklahoma,2014-02-25,490.0
Alaska,2014-08-02,624.0
Delaware,2014-08-31,618.0
California,2014-03-25,627.0
Georgia,2014-03-21,1526.0
Missouri,2014-05-31,1179.0
Washington,2014-03-20,1085.0
Nevada,2014-01-25,571.0
Kansas,2014-07-30,1033.0
Georgia,2014-11-07,1151.0
Louisiana,2014-11-29,1346.0
Kansas,2014-04-05,1125.0
Alaska,2014-10-06,522.0
Alaska,2014-02-22,641.0
Delaware,2014-04-01,895.0
Nebraska,2014-04-17,537.0
Texas,2014-12-15,1336.0
Oregon,2014-06-30,821.0
Oklahoma,2014-08-04,671.0
New York,2014-04-09,930.0
New York,2014-01-07,931.0
Indiana,2014-09-20,598.0
California,2014-01-02,752.0
California,2014-08-04,673.0
Washington,2014-07-05,784.0
Oregon,2014-01-20,862.0
New York,2014-04-24,825.0
Oregon,2014-01-02,817.0
Arkansas,2014-03-28,1496.0
Oklahoma,2014-03-02,704.0
Indiana,2014-03-28,571.0
Maine,2014-07-01,393.0
Iowa,2014-10-26,1208.0
Kansas,2014-10-21,1180.0
Maine,2014-04-08,428.0
Arkansas,2014-06-22,1285.0
Iowa,2014-09-14,1221.0
Montana,2014-10-05,756.0
Oregon,2014-05-04,604.0
Georgia,2014-09-03,1155.0
Oregon,2014-04-02,811.0
Alaska,2014-03-18,670.0
Arkansas,2014-11-25,1239.0
Oregon,2014-04-09,931.0
Arkansas,2014-11-16,1285.0
Florida,2014-11-26,913.0
Oregon,2014-03-07,744.0
Missouri,2014-06-04,1029.0
Nebraska,2014-01-29,781.0
Montana,2014-06-26,773.0
Louisiana,2014-05-22,1508.0
Oklahoma,2014-04-16,608.0
Maine,2014-12-18,293.0
Oklahoma,2014-01-14,514.0
Maine,2014-05-29,280.0
Kansas,2014-06-25,1220.0
Kansas,2014-08-30,1221.0
New Mexico,2014-08-18,995.0
Maine,2014-11-22,307.0
Washington,2014-09-06,851.0
Florida,2014-05-30,880.0
Kansas,2014-04-21,1305.0
Nevada,2014-06-01,637.0
Ohio,2014-02-11,499.0
Nevada,2014-01-20,389.0
Maine,2014-03-04,322.0
Indiana,2014-08-17,582.0
Mississippi,2014-04-23,704.0
Georgia,2014-05-09,1123.0
Mississippi,2014-02-17,668.0
Arkansas,2014-11-03,1344.0
Texas,2014-12-11,1142.0
New Mexico,2014-09-23,1078.0
Kansas,2014-11-04,1045.0
Maine,2014-05-01,358.0
Arkansas,2014-05-19,1408.0
Louisiana,2014-10-14,1411.0
Maine,2014-09-08,449.0
Indiana,2014-03-21,615.0
Oklahoma,2014-02-22,396.0
Mississippi,2014-05-03,492.0
Missouri,2014-07-31,1140.0
Idaho,2014-09-03,1478.0
Delaware,2014-11-25,897.0
New Mexico,2014-07-05,1377.0
Mississippi,2014-05-10,668.0
Delaware,2014-07-01,989.0
Nebraska,2014-03-18,978.0
Maine,2014-05-01,308.0
California,2014-02-18,649.0
Nevada,2014-07-03,457.0
Alaska,2014-02-20,857.0
Florida,2014-12-16,781.0
Georgia,2014-06-24,1321.0
New Mexico,2014-06-25,1091.0
Texas,2014-08-12,1145.0
Illinois,2014-10-13,1437.0
Missouri,2014-08-28,1243.0
California,2014-04-26,879.0
Alaska,2014-03-18,755.0
Arkansas,2014-12-21,1228.0
Oklahoma,2014-02-15,583.0
California,2014-02-13,879.0
Mississippi,2014-04-24,496.0
Florida,2014-10-30,868.0
Nebraska,2014-09-08,530.0
Idaho,2014-07-28,1301.0
Louisiana,2014-11-19,1255.0
Georgia,2014-08-28,1213.0
Washington,2014-09-19,905.0
Indiana,2014-05-31,417.0
Idaho,2014-08-11,1361.0
California,2014-06-17,685.0
Maine,2014-06-22,434.0
Oklahoma,2014-09-13,584.0
Indiana,2014-03-06,487.0
Georgia,2014-10-26,1230.0
Georgia,2014-09-20,1417.0
New Mexico,2014-07-20,1075.0
Delaware,2014-12-11,932.0
Missouri,2014-12-13,1148.0
Ohio,2014-08-30,580.0
Maine,2014-03-01,448.0
Ohio,2014-06-02,502.0
Washington,2014-08-31,872.0
Alaska,2014-04-21,651.0
Oregon,2014-05-21,752.0
Missouri,2014-08-12,1212.0
Georgia,2014-11-23,1126.0
Texas,2014-12-26,1169.0
Arkansas,2014-12-01,1277.0
Alaska,2014-05-11,634.0
Illinois,2014-03-15,1649.0
Nebraska,2014-10-07,588.0
Illinois,2014-09-24,1450.0
Illinois,2014-06-14,1327.0
Indiana,2014-10-22,503.0
Ohio,2014-11-26,674.0
Washington,2014-07-05,929.0
Idaho,2014-05-16,1431.0
New York,2014-04-25,681.0
Nebraska,2014-04-20,723.0
Mississippi,2014-03-03,699.0
Missouri,2014-05-19,1165.0
California,2014-03-17,716.0
Missouri,2014-10-14,1180.0
Missouri,2014-11-08,1137.0
Louisiana,2014-12-04,1239.0
New York,2014-07-23,733.0
Illinois,2014-04-24,1418.0
Nevada,2014-04-25,594.0
Illinois,2014-05-03,1595.0
New York,2014-02-27,600.0
Missouri,2014-10-14,1055.0
Indiana,2014-02-05,655.0
Georgia,2014-05-11,1309.0
New Mexico,2014-10-08,1151.0
Oklahoma,2014-10-15,489.0
California,2014-10-03,708.0
Iowa,2014-09-19,926.0
California,2014-03-03,820.0
New Mexico,2014-11-18,1174.0
Nevada,2014-03-28,648.0
Delaware,2014-12-04,903.0
Georgia,2014-10-20,1323.0
Texas,2014-09-08,1163.0
Arkansas,2014-10-17,1221.0
Arkansas,2014-09-04,1371.0
Montana,2014-09-26,829.0
Nebraska,2014-04-03,705.0
Nevada,2014-04-28,528.0
Mississippi,2014-07-02,738.0
Oregon,2014-11-21,693.0
Kansas,2014-06-30,1303.0
Texas,2014-10-01,1215.0
Delaware,2014-06-30,852.0
Arkansas,2014-12-18,1232.0
Alaska,2014-08-08,603.0
Nevada,2014-01-27,400.0
Texas,2014-09-16,1215.0
Nevada,2014-06-02,489.0
New York,2014-01-05,795.0
Nebraska,2014-11-19,656.0
Indiana,2014-07-15,477.0
Mississippi,2014-08-20,707.0
New Mexico,2014-11-29,1135.0
Ohio,2014-08-21,478.0
Florida,2014-11-25,875.0
Kansas,2014-05-10,1303.0
California,2014-11-05,542.0
Idaho,2014-09-17,1273.0
Iowa,2014-06-20,1366.0
Texas,2014-12-15,982.0
Alaska,2014-05-14,586.0
Iowa,2014-10-17,1148.0
Iowa,2014-11-21,1257.0
Washington,2014-06-14,1044.0
Kansas,2014-06-10,1270.0
Nevada,2014-02-16,396.0
Oklahoma,2014-02-09,653.0
Kansas,2014-09-16,1176.0
Nebraska,2014-08-10,490.0
Ohio,2014-02-10,649.0
Missouri,2014-11-03,1251.0
Oregon,2014-08-21,827.0
Missouri,2014-11-06,1210.0
Georgia,2014-12-02,1158.0
Texas,2014-11-04,1155.0
Kansas,2014-08-18,1029.0
Texas,2014-12-18,1149.0
Oklahoma,2014-07-10,657.0
Oklahoma,2014-01-27,490.0
Nebraska,2014-01-08,707.0
Oregon,2014-12-18,653.0
Oklahoma,2014-10-21,529.0
California,2014-08-23,472.0
Ohio,2014-07-09,603.0
Texas,2014-12-06,1051.0
Kansas,2014-08-31,946.0
Indiana,2014-02-23,743.0
Missouri,2014-07-05,1197.0
Oregon,2014-07-31,609.0
Montana,2014-11-08,954.0
New Mexico,2014-06-28,1251.0
Oklahoma,2014-07-09,569.0
Texas,2014-04-14,1253.0
Texas,2014-10-15,1140.0
Oregon,2014-06-25,739.0
Louisiana,2014-11-17,1395.0
Louisiana,2014-07-19,1415.0
Oregon,2014-01-15,837.0
Illinois,2014-10-31,1315.0
California,2014-01-14,632.0
Oregon,2014-02-09,731.0
California,2014-07-21,604.0
Washington,2014-09-13,885.0
Kansas,2014-08-29,1177.0
Indiana,2014-11-20,523.0
Kansas,2014-06-06,1235.0
California,2014-01-17,638.0
Arkansas,2014-09-20,1204.0
Washington,2014-11-23,853.0
Louisiana,2014-05-31,1398.0
Alaska,2014-02-19,504.0
Washington,2014-12-09,818.0
Maine,2014-01-10,280.0
New Mexico,2014-07-15,1198.0
Indiana,2014-09-30,536.0
Nebraska,2014-01-12,871.0
Delaware,2014-04-29,1007.0
Kansas,2014-11-17,1201.0
California,2014-05-09,617.0
Oklahoma,2014-01-19,470.0
Washington,2014-03-24,1021.0
Georgia,2014-12-02,1235.0
Mississippi,2014-01-14,904.0
Montana,2014-10-06,822.0
California,2014-01-02,608.0
Maine,2014-06-29,358.0
Iowa,2014-12-09,1045.0
Montana,2014-05-22,993.0
Kansas,2014-10-20,1027.0
Washington,2014-11-08,918.0
Texas,2014-10-08,1192.0
Indiana,2014-01-10,646.0
Indiana,2014-10-02,549.0
Oklahoma,2014-07-28,495.0
Missouri,2014-09-20,1218.0
Louisiana,2014-11-15,1326.0
New York,2014-06-24,666.0
California,2014-08-02,570.0
Kansas,2014-10-27,961.0
Nebraska,2014-05-03,575.0
Alaska,2014-01-06,806.0
Oklahoma,2014-04-13,470.0
Indiana,2014-07-18,761.0
Oregon,2014-05-31,706.0
Oregon,2014-02-02,945.0
Florida,2014-07-11,939.0
Indiana,2014-10-17,717.0
Nebraska,2014-06-19,815.0
California,2014-01-13,571.0
Nevada,2014-02-23,512.0
Missouri,2014-10-02,1141.0
Oklahoma,2014-05-14,416.0
Montana,2014-09-22,845.0
Alaska,2014-02-23,746.0
Illinois,2014-10-17,1371.0
New Mexico,2014-09-22,988.0
Florida,2014-09-12,1001.0
Louisiana,2014-02-18,1536.0
Illinois,2014-11-13,1228.0
Texas,2014-07-17,1338.0
Alaska,2014-01-11,743.0
Idaho,2014-11-03,1448.0
Oregon,2014-08-15,644.0
Montana,2014-11-21,828.0
Missouri,2014-10-06,1037.0
Alaska,2014-01-09,805.0
Montana,2014-04-22,969.0
Oregon,2014-02-09,871.0
Texas,2014-09-13,1226.0
New Mexico,2014-04-18,1223.0
New Mexico,2014-08-13,1258.0
Arkansas,2014-09-14,1237.0
Nebraska,2014-03-22,780.0
Kansas,2014-09-25,1155.0
New Mexico,2014-09-02,1146.0
Florida,2014-09-16,856.0
Delaware,2014-11-19,898.0
New Mexico,2014-05-19,1176.0
Washington,2014-09-11,770.0
New Mexico,2014-07-29,997.0
Florida,2014-11-11,818.0
Mississippi,2014-04-03,546.0
New York,2014-05-06,803.0
Illinois,2014-06-18,1291.0
Nebraska,2014-01-18,761.0
Delaware,2014-07-23,905.0
Washington,2014-07-05,906.0
New York,2014-05-11,632.0
Iowa,2014-07-01,1115.0
Alaska,2014-10-15,618.0
Missouri,2014-05-06,1278.0
Idaho,2014-09-12,1371.0
Indiana,2014-05-01,497.0
Montana,2014-12-06,854.0
Georgia,2014-03-24,1342.0
Washington,2014-04-27,929.0
Oregon,2014-02-20,819.0
Idaho,2014-08-13,1356.0
Nevada,2014-02-13,391.0
Idaho,2014-06-14,1303.0
Iowa,2014-08-21,1072.0
Maine,2014-03-24,336.0
Missouri,2014-10-07,1104.0
Illinois,2014-10-22,1307.0
Mississippi,2014-07-13,424.0
Nevada,2014-03-19,562.0
Georgia,2014-02-15,1355.0
Oklahoma,2014-02-06,738.0
Oklahoma,2014-06-20,600.0
Oregon,2014-06-09,704.0
Maine,2014-11-30,242.0
Texas,2014-03-30,1533.0
Florida,2014-08-08,967.0
Washington,2014-10-31,933.0
New York,2014-03-06,845.0
New York,2014-03-15,641.0
Iowa,2014-12-01,945.0
Louisiana,2014-09-24,1503.0
Kansas,2014-11-25,1046.0
Illinois,2014-10-16,1417.0
Georgia,2014-03-05,1511.0
Texas,2014-10-07,1097.0
Ohio,2014-06-28,646.0
Alaska,2014-03-04,660.0
Mississippi,2014-01-22,685.0
Mississippi,2014-07-03,714.0
Texas,2014-06-14,1187.0
California,2014-01-07,687.0
Maine,2014-08-21,422.0
Arkansas,2014-05-31,1305.0
Iowa,2014-10-27,1200.0
Indiana,2014-10-12,440.0
Maine,2014-11-20,461.0
Arkansas,2014-12-03,1081.0
New York,2014-06-19,666.0
Idaho,2014-03-06,1435.0
Texas,2014-10-11,1132.0
Alaska,2014-04-25,670.0
Kansas,2014-07-31,1092.0
Alaska,2014-03-08,771.0
Indiana,2014-08-27,430.0
Alaska,2014-07-08,698.0
Illinois,2014-12-17,1538.0
Nebraska,2014-06-19,771.0
Indiana,2014-03-03,640.0
Maine,2014-03-24,429.0
Texas,2014-12-12,1070.0
Florida,2014-12-08,676.0
Florida,2014-09-09,738.0
Maine,2014-04-13,407.0
Washington,2014-11-25,827.0
Texas,2014-05-30,1346.0
New York,2014-01-06,694.0
New York,2014-10-31,504.0
Iowa,2014-02-09,1416.0
Iowa,2014-06-09,1115.0
Texas,2014-09-14,1206.0
Mississippi,2014-08-17,708.0
Texas,2014-10-16,1254.0
Oklahoma,2014-02-04,625.0
Arkansas,2014-12-08,1281.0
Indiana,2014-08-14,373.0
Idaho,2014-12-18,1206.0
New Mexico,2014-09-27,1173.0
Iowa,2014-05-30,1239.0
New Mexico,2014-10-08,974.0
Ohio,2014-03-12,659.0
Louisiana,2014-08-11,1465.0
Ohio,2014-08-20,682.0
Washington,2014-08-25,874.0
Louisiana,2014-06-20,1387.0
Ohio,2014-04-22,685.0
Missouri,2014-08-27,1288.0
Alaska,2014-09-07,488.0
Oregon,2014-05-25,645.0
Louisiana,2014-11-19,1484.0
Idaho,2014-11-24,1245.0
Nebraska,2014-05-19,863.0
Kansas,2014-06-14,1235.0
New York,2014-03-09,818.0
Louisiana,2014-11-05,1235.0
Washington,2014-08-19,942.0
Nebraska,2014-01-05,709.0
Illinois,2014-10-08,1285.0
Idaho,2014-09-03,1414.0
Missouri,2014-09-09,1036.0
Nebraska,2014-01-18,632.0
Idaho,2014-09-22,1459.0
Washington,2014-05-07,1068.0
Ohio,2014-10-18,603.0
Louisiana,2014-10-07,1503.0
Nebraska,2014-03-09,914.0
Nevada,2014-06-03,485.0
Indiana,2014-03-07,497.0
Nebraska,2014-09-12,737.0
Kansas,2014-04-16,1148.0
Kansas,2014-05-18,1122.0
Florida,2014-12-24,841.0
Maine,2014-01-01,483.0
Idaho,2014-12-08,1313.0
Texas,2014-10-14,1095.0
Texas,2014-11-14,1126.0
Illinois,2014-10-15,1337.0
Oklahoma,2014-08-25,543.0
Oklahoma,2014-07-26,598.0
Indiana,2014-01-30,548.0
Nebraska,2014-05-08,702.0
Arkansas,2014-11-17,1208.0
Nevada,2014-06-01,584.0
Illinois,2014-12-01,1182.0
Arkansas,2014-09-17,1291.0
Texas,2014-07-05,1340.0
Washington,2014-12-04,771.0
New York,2014-05-20,664.0
New Mexico,2014-08-13,1200.0
Montana,2014-08-28,857.0
Ohio,2014-07-03,429.0
New York,2014-02-13,746.0
Iowa,2014-10-16,1208.0
Ohio,2014-01-15,744.0
Idaho,2014-05-25,1331.0
Illinois,2014-07-25,1463.0
Illinois,2014-06-10,1282.0
Oregon,2014-03-21,832.0
Maine,2014-05-18,366.0
Texas,2014-05-28,1244.0
California,2014-11-25,673.0
Texas,2014-06-07,1250.0
Illinois,2014-09-04,1433.0
New Mexico,2014-06-10,1249.0
California,2014-01-24,649.0
Ohio,2014-04-22,545.0
Washington,2014-09-06,1005.0
Louisiana,2014-10-03,1422.0
Washington,2014-10-25,749.0
Washington,2014-07-13,877.0
Georgia,2014-09-04,1190.0
Oregon,2014-02-06,695.0
Nebraska,2014-06-26,732.0
Alaska,2014-08-02,549.0
California,2014-04-16,436.0
Washington,2014-08-31,807.0
Missouri,2014-11-19,1329.0
Nevada,2014-05-05,449.0
Oklahoma,2014-03-14,520.0
California,2014-03-26,566.0
Florida,2014-12-15,757.0
Maine,2014-06-30,326.0
California,2014-01-08,745.0
Kansas,2014-12-26,1068.0
Illinois,2014-06-11,1625.0
Maine,2014-06-08,390.0
Washington,2014-10-19,824.0
Missouri,2014-04-20,991.0
Washington,2014-10-07,849.0
Oregon,2014-04-04,757.0
Maine,2014-04-06,444.0
Washington,2014-09-27,992.0
Oregon,2014-08-20,575.0
Texas,2014-12-14,1141.0
Iowa,2014-10-19,769.0
Florida,2014-05-01,860.0
Montana,2014-06-14,793.0
Nebraska,2014-05-15,568.0
Indiana,2014-02-12,746.0
Kansas,2014-11-02,1104.0
California,2014-06-11,556.0
Iowa,2014-08-20,1261.0
Missouri,2014-11-28,1213.0
California,2014-06-18,664.0
Ohio,2014-01-02,749.0
Idaho,2014-04-23,1591.0
New Mexico,2014-10-24,1214.0
Idaho,2014-11-14,1365.0
Indiana,2014-05-29,545.0
Mississippi,2014-01-21,753.0
Delaware,2014-05-08,901.0
Indiana,2014-07-13,506.0
Arkansas,2014-03-14,1315.0
New York,2014-07-04,855.0
Idaho,2014-04-05,1544.0
Georgia,2014-06-13,1212.0
Texas,2014-12-16,1034.0
Arkansas,2014-04-30,1131.0
Louisiana,2014-08-29,1329.0
Kansas,2014-11-12,929.0
Oklahoma,2014-01-21,536.0
Georgia,2014-08-26,1221.0
Louisiana,2014-05-16,1439.0
Florida,2014-12-22,830.0
Illinois,2014-05-28,1413.0
New York,2014-02-05,744.0
Indiana,2014-07-15,552.0
Maine,2014-03-23,227.0
Maine,2014-03-15,595.0
Idaho,2014-10-25,1179.0
Louisiana,2014-09-04,1461.0
Arkansas,2014-08-11,1388.0
Mississippi,2014-08-29,461.0
Delaware,2014-12-21,933.0
Louisiana,2014-05-26,1409.0
Delaware,2014-07-18,978.0
Ohio,2014-01-17,654.0
Florida,2014-07-11,869.0
Ohio,2014-06-14,701.0
Illinois,2014-11-09,1243.0
Missouri,2014-05-30,1278.0
Alaska,2014-01-19,723.0
Illinois,2014-11-11,1272.0
Kansas,2014-12-21,1020.0
Nebraska,2014-06-17,826.0
Iowa,2014-05-02,1265.0
Nebraska,2014-06-17,722.0
Texas,2014-11-28,1221.0
New York,2014-07-05,591.0
New York,2014-01-21,783.0
Oklahoma,2014-04-13,583.0
Florida,2014-11-25,920.0
Montana,2014-08-22,873.0
Washington,2014-12-18,893.0
Oregon,2014-09-11,771.0
Oregon,2014-01-14,753.0
Florida,2014-08-17,801.0
Texas,2014-12-09,1328.0
Iowa,2014-02-27,1127.0
Alaska,2014-03-06,792.0
Montana,2014-09-07,987.0
Oregon,2014-09-27,734.0
Nebraska,2014-06-13,559.0
Delaware,2014-10-08,979.0
Illinois,2014-10-25,1482.0
New York,2014-03-08,871.0
Alaska,2014-01-09,792.0
Nebraska,2014-03-02,851.0
California,2014-05-13,685.0
Arkansas,2014-07-29,1071.0
New Mexico,2014-06-06,1262.0
Texas,2014-02-24,1459.0
Ohio,2014-05-19,677.0
Nebraska,2014-01-17,747.0
Maine,2014-10-11,378.0
Mississippi,2014-02-20,643.0
Washington,2014-12-06,838.0
Nebraska,2014-04-28,711.0
Delaware,2014-11-13,834.0
Missouri,2014-04-01,1366.0
Maine,2014-03-11,371.0
Ohio,2014-02-06,668.0
California,2014-05-14,650.0
Washington,2014-09-16,885.0
Montana,2014-01-12,832.0
Mississippi,2014-09-23,526.0
Oklahoma,2014-06-01,472.0
Oklahoma,2014-08-18,600.0
New York,2014-01-18,683.0
Delaware,2014-11-09,814.0
Oregon,2014-05-27,569.0
Delaware,2014-11-23,874.0
Montana,2014-10-24,730.0
Idaho,2014-10-21,1232.0
Iowa,2014-01-12,1177.0
Louisiana,2014-05-02,1531.0
Delaware,2014-02-13,1079.0
Idaho,2014-12-24,1349.0
Montana,2014-05-15,965.0
Nevada,2014-09-28,347.0
Delaware,2014-02-18,873.0
Louisiana,2014-03-07,1335.0
Iowa,2014-09-24,1084.0
New Mexico,2014-11-01,1056.0
Texas,2014-10-12,997.0
Mississippi,2014-04-29,766.0
New York,2014-02-06,861.0
Washington,2014-07-30,942.0
Montana,2014-04-19,1021.0
Georgia,2014-06-19,1208.0
Ohio,2014-06-07,691.0
Indiana,2014-10-15,494.0
Ohio,2014-06-15,601.0
Oklahoma,2014-10-09,600.0
Mississippi,2014-05-09,778.0
Ohio,2014-05-20,841.0
Illinois,2014-02-02,1680.0
California,2014-03-04,596.0
Oregon,2014-01-23,819.0
Iowa,2014-11-19,1216.0
New Mexico,2014-08-06,1193.0
Kansas,2014-08-04,1281.0
Idaho,2014-10-08,1335.0
New Mexico,2014-12-25,1115.0
Alaska,2014-03-20,656.0
Arkansas,2014-05-28,1282.0
Georgia,2014-09-02,1190.0
New York,2014-05-14,737.0
Nevada,2014-01-31,489.0
Ohio,2014-04-15,619.0
Washington,2014-09-16,795.0
Oregon,2014-05-14,748.0
Arkansas,2014-11-29,1210.0
Nevada,2014-01-23,615.0
Illinois,2014-06-21,1552.0
Mississippi,2014-01-12,730.0
Idaho,2014-04-10,1508.0
Montana,2014-12-21,899.0
Nebraska,2014-11-09,728.0
Iowa,2014-03-11,1127.0
Idaho,2014-06-08,1297.0
Georgia,2014-11-12,1166.0
Arkansas,2014-11-17,1249.0
Maine,2014-05-31,402.0
Oklahoma,2014-09-14,466.0
Montana,2014-07-24,957.0
Texas,2014-06-16,1264.0
Ohio,2014-03-07,569.0
Indiana,2014-09-04,530.0
Illinois,2014-10-06,1397.0
New Mexico,2014-12-01,1037.0
Maine,2014-10-11,450.0
Washington,2014-12-20,753.0
Alaska,2014-02-13,632.0
Missouri,2014-09-25,1186.0
Louisiana,2014-04-24,1417.0
Kansas,2014-11-03,1099.0
Oregon,2014-02-03,695.0
Iowa,2014-11-10,947.0
New York,2014-07-11,865.0
New Mexico,2014-08-09,981.0
Oklahoma,2014-05-08,401.0
Idaho,2014-07-17,1323.0
Montana,2014-07-23,917.0
California,2014-09-05,680.0
New York,2014-08-09,541.0
Florida,2014-06-14,750.0
Maine,2014-03-19,433.0
Illinois,2014-08-18,1468.0
Oregon,2014-05-27,717.0
Louisiana,2014-05-31,1346.0
Missouri,2014-11-16,1129.0
Nebraska,2014-04-09,810.0
Indiana,2014-05-22,499.0
Missouri,2014-10-07,1281.0
Maine,2014-04-07,443.0
Maine,2014-02-13,549.0
California,2014-02-07,871.0
Oklahoma,2014-01-18,566.0
Washington,2014-08-16,842.0
Arkansas,2014-10-22,1293.0
Idaho,2014-11-21,1434.0
Missouri,2014-10-11,1033.0
Alaska,2014-01-29,706.0
Montana,2014-12-13,895.0
Louisiana,2014-09-06,1286.0
California,2014-02-04,644.0
New Mexico,2014-10-04,1089.0
Delaware,2014-09-08,777.0
Nevada,2014-08-17,622.0
Louisiana,2014-12-05,1359.0
Missouri,2014-10-04,1012.0
Nebraska,2014-06-26,665.0
Mississippi,2014-02-16,572.0
Illinois,2014-12-18,1329.0
New Mexico,2014-08-30,1141.0
Maine,2014-01-30,380.0
Maine,2014-09-06,359.0
Indiana,2014-04-17,606.0
Washington,2014-08-18,750.0
Montana,2014-09-09,1023.0
Nebraska,2014-07-22,757.0
Delaware,2014-08-02,1118.0
Ohio,2014-06-04,634.0
Nebraska,2014-07-26,794.0
Washington,2014-12-15,765.0
Illinois,2014-09-08,1337.0
Washington,2014-08-30,822.0
Alaska,2014-06-10,681.0
Illinois,2014-05-06,1434.0
Arkansas,2014-07-20,1265.0
Ohio,2014-02-15,780.0
Mississippi,2014-03-30,677.0
Indiana,2014-10-21,473.0
New York,2014-05-09,786.0
Illinois,2014-06-19,1594.0
Idaho,2014-10-02,1264.0
New York,2014-01-10,811.0
Texas,2014-10-22,1305.0
Oklahoma,2014-03-20,664.0
Arkansas,2014-11-17,1272.0
Florida,2014-03-06,940.0
Oregon,2014-05-29,905.0
California,2014-01-30,721.0
Mississippi,2014-01-12,653.0
Texas,2014-08-21,1162.0
Oklahoma,2014-05-10,471.0
Alaska,2014-09-04,532.0
Alaska,2014-01-09,813.0
Arkansas,2014-08-12,1240.0
Georgia,2014-10-03,1214.0
Mississippi,2014-05-08,769.0
Georgia,2014-04-20,1174.0
Iowa,2014-09-12,1114.0
Oklahoma,2014-08-05,435.0
Arkansas,2014-06-11,1392.0
Kansas,2014-09-28,1255.0
Indiana,2014-01-08,535.0
