date,airline,origin,dest,dep_time,arr_time,cancelled,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-02-02,AA,ORD,DFW,940,1210,0,118.0,802.0,0,0,0,0,0
2018-02-02,UA,EWR,ORD,943,1125,0,110.0,719.0,0,0,0,0,0
2018-02-02,AA,PHX,EWR,948,1640,0,250.0,2133.0,0,0,46,0,0
2018-02-02,UA,DCA,ORD,949,1055,0,103.0,612.0,45,0,2,0,99
2018-02-02,DL,ATL,LAX,949,1151,0,259.0,1947.0,0,0,0,0,0
2018-02-02,UA,ORD,LAX,955,1243,0,233.0,1744.0,0,0,0,0,0
2018-02-02,WN,MCO,ATL,1000,1135,0,64.0,404.0,0,0,0,0,0
2018-02-02,DL,MSP,ATL,1005,1344,0,107.0,907.0,0,0,0,0,0
2018-02-02,YV,IAH,ATL,1015,1321,0,96.0,689.0,0,0,0,0,0
2018-02-02,NK,DFW,LAS,1018,1118,0,147.0,1055.0,0,0,0,0,0
2018-02-02,WN,LAS,MCO,1020,1745,0,223.0,2039.0,0,0,0,0,0
2018-02-02,UA,ORD,MCO,1030,1409,0,125.0,1005.0,0,0,0,0,0
2018-02-02,DL,ATL,JFK,1035,1250,0,92.0,760.0,0,0,0,0,0
2018-02-02,UA,DFW,ORD,1035,1257,0,113.0,802.0,0,0,0,0,0
2018-02-02,VX,SFO,SEA,1035,1243,0,107.0,679.0,0,0,0,0,0
2018-02-02,AA,EWR,ORD,1049,1230,0,115.0,719.0,0,0,0,0,0
2018-02-02,VX,LAX,ORD,1110,1725,0,210.0,1744.0,0,0,0,0,0
2018-02-02,YX,LGA,ORD,1115,1300,0,120.0,733.0,0,0,2,0,84
2018-02-02,AA,CLT,DTW,1120,1307,0,82.0,500.0,0,0,0,0,0
2018-02-02,9E,JFK,DCA,1130,1258,0,60.0,213.0,0,0,0,0,0
2018-02-02,B6,LAS,BOS,1135,1933,0,265.0,2381.0,11,0,0,0,37
2018-02-02,DL,LGA,MCO,1143,1450,0,152.0,950.0,0,0,0,0,0
2018-02-02,B6,DFW,BOS,1145,1612,0,185.0,1562.0,5,0,1,0,25
2018-02-02,WN,BOS,ATL,1150,1450,0,144.0,946.0,0,0,0,0,0
2018-02-02,UA,BOS,ORD,1155,1346,0,132.0,867.0,0,0,0,0,0
2018-02-02,OO,ORD,DCA,1155,1449,0,84.0,612.0,0,0,0,0,0
2018-02-02,UA,IAH,LAX,1155,1346,0,180.0,1379.0,0,0,0,0,0
2018-02-02,DL,DFW,LGA,1205,1633,0,160.0,1389.0,0,0,44,0,0
2018-02-02,UA,LAS,IAH,1206,1704,0,152.0,1222.0,0,0,0,0,0
2018-02-02,DL,DTW,MCO,1210,1501,0,122.0,957.0,0,0,0,0,0
2018-02-02,DL,DTW,LAS,1210,1400,0,242.0,1749.0,0,0,0,0,0
2018-02-02,AA,ORD,LGA,1230,1537,0,105.0,733.0,0,0,17,0,0
2018-02-02,AA,LGA,ORD,1230,1419,0,118.0,733.0,0,0,0,0,0
2018-02-02,DL,BOS,DTW,1232,1450,0,95.0,632.0,0,0,0,0,0
2018-02-02,UA,ORD,LGA,1300,1614,0,97.0,733.0,0,57,13,0,0
2018-02-02,DL,PHX,JFK,1305,1955,0,244.0,2153.0,0,0,0,0,0
2018-02-02,DL,MSP,MCO,1317,1735,0,151.0,1310.0,0,0,0,0,0
2018-02-02,AS,LAX,SEA,1325,1610,0,150.0,954.0,0,0,0,0,0
2018-02-02,AA,PHL,MCO,1334,1615,0,132.0,861.0,0,0,0,0,0
2018-02-02,DL,MSP,BOS,1335,1725,0,131.0,1124.0,0,0,0,0,0
2018-02-02,UA,ORD,ATL,1345,1645,0,80.0,606.0,0,0,0,0,0
2018-02-02,DL,DTW,MSP,1346,1450,0,101.0,528.0,0,0,0,0,0
2018-02-02,DL,LGA,ATL,1359,1645,0,117.0,762.0,0,0,0,0,0
2018-02-02,UA,DEN,EWR,1400,1944,0,184.0,1605.0,0,0,48,0,0
2018-02-02,YX,BOS,LGA,1400,1520,0,44.0,184.0,17,0,66,0,47
2018-02-02,NK,DEN,ORD,1400,1725,0,117.0,888.0,0,0,0,0,0
2018-02-02,YV,ATL,IAH,1400,1523,0,114.0,689.0,0,0,0,0,0
2018-02-02,DL,LAX,ATL,1415,2132,0,213.0,1947.0,0,0,0,0,0
2018-02-02,B6,BOS,DCA,1420,1559,0,82.0,399.0,0,0,0,0,0
2018-02-02,OO,DFW,SFO,1420,1633,0,219.0,1464.0,0,0,0,0,0
2018-02-02,WN,SFO,LAS,1420,1550,0,63.0,414.0,0,0,0,0,0
2018-02-02,DL,ATL,LGA,1430,1648,0,103.0,762.0,0,0,44,0,0
2018-02-02,B6,BOS,DFW,1431,1759,0,233.0,1562.0,3,0,0,0,22
2018-02-02,AA,DEN,DFW,1432,1729,0,83.0,641.0,0,0,0,0,0
2018-02-02,AA,DFW,CLT,1433,1800,0,109.0,936.0,0,0,0,0,0
2018-02-02,UA,PHX,DEN,1436,1624,0,79.0,602.0,0,0,0,0,0
2018-02-02,B6,BOS,CLT,1443,1714,0,120.0,728.0,0,0,0,0,0
2018-02-02,WN,PHX,MCO,1450,2050,0,211.0,1849.0,0,0,0,0,0
2018-02-02,WN,PHX,LAX,1455,1525,0,54.0,370.0,0,0,0,0,0
2018-02-02,DL,ATL,PHL,1500,1703,0,88.0,666.0,0,0,0,0,0
2018-02-02,YX,BOS,LGA,1500,1632,0,52.0,184.0,0,0,111,0,0
2018-02-02,YX,CLT,IAH,1505,1708,0,157.0,912.0,0,0,0,0,0
2018-02-02,DL,MSP,BOS,1505,1854,0,129.0,1124.0,0,0,0,0,0
2018-02-02,UA,EWR,ORD,1510,1650,0,116.0,719.0,0,0,1,0,17
2018-02-02,OO,ORD,MSP,1512,1653,0,77.0,334.0,0,0,0,0,0
2018-02-02,AA,ATL,PHL,1521,1730,0,90.0,666.0,1,0,0,0,29
2018-02-02,AA,DTW,ORD,1537,1604,0,45.0,235.0,0,0,0,0,0
2018-02-02,AS,LAX,SEA,1540,1826,0,149.0,954.0,0,0,0,0,0
2018-02-02,AS,SEA,DEN,1540,1907,0,117.0,1024.0,0,0,0,0,0
2018-02-02,WN,LAS,PHX,1545,1750,0,46.0,255.0,19,0,0,0,0
2018-02-02,AA,JFK,MCO,1548,1909,0,146.0,944.0,0,0,0,0,0
2018-02-02,AS,SEA,EWR,1550,6,0,265.0,2402.0,0,0,0,0,0
2018-02-02,DL,PHL,MSP,1550,1801,0,162.0,980.0,0,0,0,0,0
2018-02-02,DL,DTW,SEA,1600,1809,0,286.0,1927.0,0,0,0,0,0
2018-02-02,UA,ORD,SFO,1600,1846,0,256.0,1846.0,0,0,0,0,0
2018-02-02,AA,DFW,LAX,1630,1800,0,171.0,1235.0,0,0,0,0,0
2018-02-02,YX,ORD,LGA,1630,1943,0,97.0,733.0,9,0,85,0,30
2018-02-02,DL,ATL,PHL,1630,1837,0,93.0,666.0,0,0,0,0,0
2018-02-02,AA,LAX,JFK,1630,59,0,272.0,2475.0,0,0,0,0,0
2018-02-02,AA,PHX,PHL,1630,2258,0,230.0,2075.0,0,0,0,0,0
2018-02-02,OH,CLT,DTW,1634,1834,0,87.0,500.0,0,0,0,0,0
2018-02-02,NK,DFW,DEN,1638,1748,0,101.0,641.0,0,0,0,0,0
2018-02-02,AA,ORD,PHL,1640,1937,0,93.0,678.0,0,0,0,0,0
2018-02-02,VX,LAX,SFO,1640,1803,0,53.0,337.0,0,0,0,0,0
2018-02-02,DL,LGA,BOS,1700,1825,0,40.0,184.0,0,0,0,0,124
2018-02-02,OO,LAX,SFO,1700,1845,0,56.0,337.0,0,0,0,0,0
2018-02-02,B6,BOS,ORD,1703,1907,0,141.0,867.0,0,0,0,0,0
2018-02-02,B6,MCO,EWR,1709,1952,0,130.0,937.0,0,0,113,0,0
2018-02-02,DL,BOS,ATL,1711,2024,0,140.0,946.0,0,0,0,0,0
2018-02-02,AA,ORD,PHX,1715,2015,0,209.0,1440.0,0,0,52,0,0
2018-02-02,VX,EWR,SFO,1725,2105,0,376.0,2565.0,0,0,39,0,0
2018-02-02,UA,BOS,EWR,1729,1904,0,71.0,200.0,0,0,118,0,0
2018-02-02,AA,LGA,ORD,1730,1932,0,125.0,733.0,0,0,0,0,0
2018-02-02,NK,MSP,LAX,1735,1949,0,219.0,1535.0,0,0,0,0,0
2018-02-02,AA,PHL,LAX,1740,2106,0,329.0,2402.0,0,0,0,0,0
2018-02-02,EV,DTW,IAH,1745,2014,0,157.0,1075.0,0,0,0,0,0
2018-02-02,YX,CLT,EWR,1745,1940,0,87.0,529.0,0,0,79,0,0
2018-02-02,UA,PHX,SFO,1756,1901,0,97.0,651.0,0,0,0,0,0
2018-02-02,AA,SFO,DFW,1800,2324,0,170.0,1464.0,0,0,0,0,0
2018-02-02,WN,DEN,ATL,1805,2255,0,130.0,1199.0,0,0,0,0,0
2018-02-02,YX,DCA,IAH,1805,2045,0,199.0,1208.0,0,0,15,0,0
2018-02-02,UA,IAH,LAX,1810,1950,0,173.0,1379.0,0,0,0,0,0
2018-02-02,YX,LGA,ORD,1815,2002,0,124.0,733.0,33,0,9,0,136
2018-02-02,DL,MSP,LAS,1816,1956,0,179.0,1299.0,0,0,0,0,0
2018-02-02,UA,SFO,LAS,1824,2003,0,62.0,414.0,0,0,0,0,0
2018-02-02,AA,ATL,LGA,1830,2048,0,106.0,762.0,0,0,83,0,41
2018-02-02,AA,ORD,ATL,1835,2130,0,83.0,606.0,0,0,0,0,0
2018-02-02,NK,MCO,DTW,1839,2125,0,137.0,957.0,0,0,0,0,0
2018-02-02,B6,DCA,MCO,1859,2123,0,115.0,759.0,3,0,0,0,113
2018-02-02,VX,JFK,SFO,1859,2250,0,376.0,2586.0,0,0,20,0,0
2018-02-02,YX,IAH,LGA,1859,2328,0,178.0,1416.0,21,0,0,0,119
2018-02-02,AA,JFK,CLT,1900,2114,0,88.0,541.0,0,0,20,0,0
2018-02-02,VX,BOS,SFO,1911,2304,0,375.0,2704.0,0,0,0,0,0
2018-02-02,F9,LAX,DEN,1924,2241,0,108.0,862.0,0,0,0,0,0
2018-02-02,YX,ORD,LGA,1930,2248,0,93.0,733.0,0,0,0,0,82
2018-02-02,UA,LAS,SFO,1945,2128,0,67.0,414.0,0,0,0,0,0
2018-02-02,DL,MSP,ATL,1950,2330,0,106.0,907.0,0,0,0,0,0
2018-02-02,DL,MSP,LGA,1958,2344,0,117.0,1020.0,0,0,0,0,0
2018-02-02,WN,SFO,PHX,2000,2255,0,91.0,651.0,0,0,0,0,0
2018-02-02,B6,DCA,BOS,2004,2135,0,65.0,399.0,0,0,0,0,33
2018-02-02,UA,IAH,DFW,2010,2125,0,41.0,224.0,0,0,0,0,0
2018-02-02,F9,ORD,DEN,2015,2159,0,135.0,888.0,25,0,36,0,0
2018-02-02,DL,MSP,CLT,2015,2356,0,110.0,930.0,0,0,0,0,0
2018-02-02,DL,DTW,SFO,2020,2300,0,300.0,2079.0,0,0,0,0,0
2018-02-02,NK,LAX,DFW,2025,123,0,156.0,1235.0,0,0,0,0,0
2018-02-02,EV,DCA,EWR,2030,2156,0,54.0,199.0,57,0,0,0,60
2018-02-02,DL,MSP,JFK,2030,22,0,116.0,1029.0,0,0,0,0,35
2018-02-02,UA,MSP,ORD,2031,2146,0,52.0,334.0,0,0,15,0,0
2018-02-02,DL,MSP,ORD,2035,2213,0,51.0,334.0,0,0,0,0,0
2018-02-02,B6,BOS,DCA,2042,2221,0,65.0,399.0,12,0,20,0,22
2018-02-02,WN,LAX,SFO,2100,2220,0,52.0,337.0,0,0,0,0,0
2018-02-02,AA,PHX,LAX,2110,2158,0,55.0,370.0,0,0,0,0,0
2018-02-02,NK,DTW,ATL,2111,2316,0,89.0,594.0,39,0,0,0,0
2018-02-02,AS,SEA,MCO,2115,547,0,279.0,2554.0,0,0,0,0,0
2018-02-02,OO,ORD,ATL,2115,17,0,81.0,606.0,0,0,0,0,31
2018-02-02,DL,ATL,SFO,2120,2355,0,283.0,2139.0,0,0,0,0,0
2018-02-02,WN,LAX,DEN,2135,50,0,110.0,862.0,0,0,0,0,0
2018-02-02,B6,SEA,JFK,2150,559,0,264.0,2422.0,0,0,0,0,0
2018-02-02,AA,ORD,EWR,2155,58,0,84.0,719.0,0,0,0,0,0
2018-02-02,VX,SFO,LAS,2200,2329,0,63.0,414.0,0,0,15,0,34
2018-02-02,F9,SFO,MCO,2225,651,0,274.0,2446.0,0,0,0,0,0
2018-02-02,AA,LAX,PHL,2230,644,0,253.0,2402.0,0,0,0,0,0
2018-02-02,DL,ATL,DTW,2230,30,0,91.0,594.0,0,0,0,0,0
2018-02-02,AA,DFW,MSP,2230,49,0,116.0,852.0,0,0,0,0,0
2018-02-02,UA,LAX,EWR,2235,641,0,267.0,2454.0,0,0,0,0,0
2018-02-02,DL,SEA,ATL,2245,625,0,230.0,2182.0,0,0,0,0,0
2018-02-02,VX,LAX,JFK,2330,751,0,284.0,2475.0,0,0,0,0,0
2018-02-03,UA,LAX,IAH,107,620,0,162.0,1379.0,0,0,0,0,0
2018-02-03,UA,BOS,IAH,500,830,0,242.0,1597.0,0,0,0,0,0
2018-02-03,UA,SEA,DEN,510,848,0,120.0,1024.0,0,0,0,0,0
2018-02-03,DL,MSP,ATL,525,859,0,116.0,907.0,0,0,0,0,0
2018-02-03,AA,DEN,PHX,540,741,0,93.0,602.0,0,0,0,0,0
2018-02-03,UA,LAX,DEN,548,912,0,119.0,862.0,0,0,0,0,0
2018-02-03,UA,IAH,ORD,549,831,0,119.0,925.0,0,0,0,0,0
2018-02-03,UA,EWR,MCO,600,858,0,134.0,937.0,0,0,0,0,0
2018-02-03,WN,ATL,DEN,605,730,0,183.0,1199.0,0,0,0,0,0
2018-02-03,UA,EWR,ATL,605,843,0,118.0,746.0,0,0,0,0,0
2018-02-03,WN,PHL,ATL,625,840,0,106.0,666.0,0,0,0,0,0
2018-02-03,OO,DFW,LAX,629,825,0,184.0,1235.0,0,0,0,0,0
2018-02-03,WN,DEN,LAX,630,810,0,112.0,862.0,0,0,0,0,0
2018-02-03,F9,DEN,ORD,630,1008,0,110.0,888.0,0,0,0,0,0
2018-02-03,DL,MSP,ATL,634,1007,0,109.0,907.0,0,0,0,0,0
2018-02-03,UA,LAS,LAX,650,821,0,38.0,236.0,0,0,0,0,0
2018-02-03,WN,SEA,LAS,650,920,0,110.0,867.0,0,0,0,0,0
2018-02-03,AA,LAS,DFW,700,1143,0,130.0,1055.0,0,0,0,0,0
2018-02-03,AA,SEA,ORD,700,1304,0,197.0,1721.0,0,0,0,0,0
2018-02-03,AA,EWR,ORD,710,858,0,128.0,719.0,0,0,0,0,0
2018-02-03,WN,MCO,ATL,725,900,0,66.0,404.0,0,0,0,0,0
2018-02-03,B6,MCO,EWR,727,1005,0,125.0,937.0,0,0,0,0,0
2018-02-03,AA,CLT,EWR,735,930,0,76.0,529.0,0,0,0,0,0
2018-02-03,UA,PHL,DEN,745,1000,0,232.0,1558.0,0,0,0,0,0
2018-02-03,UA,DEN,BOS,756,1347,0,192.0,1754.0,0,0,0,0,0
2018-02-03,WN,PHX,LAX,800,830,0,58.0,370.0,0,0,0,0,0
2018-02-03,UA,SFO,DEN,815,1151,0,123.0,967.0,0,0,0,0,0
2018-02-03,DL,MCO,DTW,820,1101,0,136.0,957.0,0,0,0,0,0
2018-02-03,YX,LGA,DTW,830,1044,0,92.0,502.0,0,0,0,0,0
2018-02-03,WN,DEN,LAX,830,1010,0,112.0,862.0,0,0,0,0,0
2018-02-03,AA,PHL,PHX,840,1221,0,297.0,2075.0,0,0,0,0,0
2018-02-03,AA,ORD,DFW,840,1113,0,123.0,802.0,0,0,0,0,0
2018-02-03,UA,MCO,IAH,850,1029,0,129.0,854.0,0,0,0,0,0
2018-02-03,YV,PHX,DFW,855,1216,0,109.0,868.0,0,0,0,0,0
2018-02-03,DL,ATL,PHL,857,1053,0,88.0,666.0,0,0,0,0,0
2018-02-03,UA,ORD,SFO,900,1150,0,248.0,1846.0,0,0,0,0,0
2018-02-03,UA,MSP,LAX,900,1138,0,195.0,1535.0,0,0,0,0,0
2018-02-03,AA,DFW,SFO,900,1103,0,204.0,1464.0,0,0,0,0,0
2018-02-03,WN,LAX,LAS,905,1025,0,45.0,236.0,0,0,0,0,0
2018-02-03,YX,ORD,MSP,910,1045,0,70.0,334.0,0,0,0,0,0
2018-02-03,OO,CLT,ORD,950,1111,0,103.0,599.0,0,0,0,0,0
2018-02-03,DL,SEA,ORD,950,1600,0,198.0,1721.0,0,0,0,0,0
2018-02-03,UA,LAS,IAH,953,1450,0,146.0,1222.0,0,0,0,0,0
2018-02-03,AA,BOS,DFW,1000,1337,0,245.0,1562.0,0,0,0,0,0
2018-02-03,YX,DCA,LGA,1000,1130,0,42.0,214.0,0,0,0,0,0
2018-02-03,B6,BOS,JFK,1016,1128,0,47.0,187.0,0,0,0,0,0
2018-02-03,AA,DFW,DEN,1045,1157,0,97.0,641.0,0,0,0,0,0
2018-02-03,AS,DEN,SEA,1045,1244,0,170.0,1024.0,0,0,5,0,122
2018-02-03,WN,DEN,PHL,1050,1620,0,174.0,1558.0,0,0,0,0,0
2018-02-03,DL,DEN,ATL,1052,1542,0,129.0,1199.0,0,0,0,0,0
2018-02-03,AA,DEN,DFW,1057,1357,0,87.0,641.0,0,0,0,0,0
2018-02-03,NK,MSP,ATL,1115,1452,0,111.0,907.0,0,0,0,0,0
2018-02-03,UA,SFO,BOS,1120,1957,0,298.0,2704.0,0,0,0,0,0
2018-02-03,AA,CLT,PHX,1120,1359,0,254.0,1773.0,0,0,0,0,0
2018-02-03,OO,SEA,SFO,1120,1343,0,99.0,679.0,0,0,0,0,0
2018-02-03,WN,PHX,LAS,1125,1140,0,44.0,255.0,0,0,0,0,0
2018-02-03,DL,ATL,SEA,1130,1403,0,319.0,2182.0,0,0,0,0,0
2018-02-03,AA,DFW,LAS,1135,1233,0,147.0,1055.0,0,0,0,0,0
2018-02-03,NK,PHL,DFW,1135,1426,0,193.0,1303.0,0,0,0,0,0
2018-02-03,UA,DEN,LAS,1135,1233,0,87.0,628.0,0,0,0,0,0
2018-02-03,DL,SEA,DTW,1140,1858,0,216.0,1927.0,0,0,0,0,0
2018-02-03,UA,BOS,ORD,1141,1332,0,144.0,867.0,0,0,0,0,0
2018-02-03,DL,LAX,ATL,1147,1906,0,221.0,1947.0,16,0,1,0,5
2018-02-03,NK,LAS,IAH,1148,1642,0,148.0,1222.0,0,0,29,0,0
2018-02-03,WN,ATL,PHL,1150,1350,0,86.0,666.0,0,0,0,0,0
2018-02-03,NK,EWR,IAH,1200,1503,0,215.0,1400.0,0,0,0,0,0
2018-02-03,DL,LAX,SEA,1210,1504,0,142.0,954.0,0,0,0,0,0
2018-02-03,WN,DEN,PHX,1220,1415,0,89.0,602.0,0,0,0,0,0
2018-02-03,WN,PHX,SEA,1225,1435,0,174.0,1107.0,0,0,0,0,0
2018-02-03,VX,EWR,LAX,1230,1554,0,339.0,2454.0,0,0,0,0,0
2018-02-03,UA,DEN,IAH,1244,1604,0,113.0,862.0,0,0,0,0,0
2018-02-03,AA,DCA,DFW,1245,1519,0,188.0,1192.0,0,0,0,0,0
2018-02-03,UA,SFO,BOS,1315,2156,0,294.0,2704.0,0,0,0,0,0
2018-02-03,AA,CLT,EWR,1315,1515,0,85.0,529.0,0,0,0,0,0
2018-02-03,AA,PHX,DEN,1328,1522,0,85.0,602.0,0,0,0,0,0
2018-02-03,B6,EWR,MCO,1332,1624,0,135.0,937.0,0,0,0,0,0
2018-02-03,DL,JFK,ATL,1335,1618,0,120.0,760.0,0,0,0,0,0
2018-02-03,OH,DTW,CLT,1350,1544,0,77.0,500.0,5,0,12,0,0
2018-02-03,AS,SEA,DCA,1355,2154,0,248.0,2329.0,34,0,0,0,0
2018-02-03,YX,CLT,ORD,1355,1503,0,97.0,599.0,0,0,0,0,0
2018-02-03,NK,DEN,ORD,1400,1725,0,113.0,888.0,0,0,0,0,0
2018-02-03,YX,DFW,IAH,1400,1515,0,43.0,224.0,0,0,0,0,0
2018-02-03,AS,ORD,SEA,1401,1655,0,251.0,1721.0,0,0,0,0,0
2018-02-03,AA,PHX,SEA,1450,1700,0,167.0,1107.0,0,0,0,0,0
2018-02-03,DL,ATL,MCO,1455,1623,0,59.0,404.0,0,0,0,0,0
2018-02-03,MQ,ORD,EWR,1509,1817,0,88.0,719.0,0,0,0,0,0
2018-02-03,DL,DCA,ATL,1520,1721,0,87.0,547.0,0,0,0,0,0
2018-02-03,YX,EWR,BOS,1530,1649,0,48.0,200.0,0,0,0,0,0
2018-02-03,WN,PHX,SFO,1545,1650,0,93.0,651.0,0,0,0,0,0
2018-02-03,DL,LGA,MSP,1600,1824,0,164.0,1020.0,0,0,0,0,0
2018-02-03,AA,DCA,LGA,1600,1730,0,41.0,214.0,0,0,0,0,0
2018-02-03,WN,ATL,MSP,1620,1805,0,136.0,907.0,0,0,0,0,0
2018-02-03,AA,DFW,LAX,1630,1800,0,170.0,1235.0,0,0,0,0,0
2018-02-03,AA,LGA,CLT,1645,1907,0,89.0,544.0,0,0,0,0,0
2018-02-03,DL,ATL,BOS,1645,1918,0,122.0,946.0,0,0,0,0,0
2018-02-03,UA,LGA,IAH,1713,2028,0,217.0,1416.0,0,0,0,0,0
2018-02-03,YX,JFK,BOS,1714,1836,0,44.0,187.0,0,0,0,0,0
2018-02-03,UA,DEN,IAH,1725,2044,0,111.0,862.0,0,0,0,0,0
2018-02-03,AA,MCO,DFW,1735,1941,0,148.0,985.0,0,0,0,0,0
2018-02-03,B6,EWR,MCO,1739,2036,0,134.0,937.0,0,0,0,0,0
2018-02-03,UA,ORD,DCA,1755,2047,0,76.0,612.0,0,0,0,0,0
2018-02-03,DL,PHL,ATL,1800,2023,0,109.0,666.0,0,0,0,0,0
2018-02-03,YX,PHL,LGA,1810,1927,0,30.0,96.0,0,0,0,0,0
2018-02-03,OH,CLT,ATL,1820,1941,0,46.0,226.0,0,0,0,0,0
2018-02-03,YX,EWR,MSP,1835,2054,0,162.0,1008.0,0,0,0,0,0
2018-02-03,NK,MSP,DTW,1835,2135,0,71.0,528.0,0,0,0,0,0
2018-02-03,EV,EWR,DCA,1837,1959,0,42.0,199.0,0,0,0,0,0
2018-02-03,AA,DFW,PHX,1840,2035,0,126.0,868.0,0,0,0,0,0
2018-02-03,UA,ORD,BOS,1845,2205,0,98.0,867.0,0,0,0,0,0
2018-02-03,WN,LAX,SFO,1845,2005,0,52.0,337.0,0,0,0,0,0
2018-02-03,B6,JFK,LAX,1910,2244,0,335.0,2475.0,0,0,0,0,0
2018-02-03,UA,LAX,SFO,1925,2059,0,52.0,337.0,0,0,0,0,0
2018-02-03,AS,SEA,SFO,1940,2155,0,94.0,679.0,60,0,0,0,0
2018-02-03,OO,LAS,LAX,1945,2105,0,40.0,236.0,0,0,0,0,0
2018-02-03,AA,LAX,LAS,2000,2120,0,49.0,236.0,0,0,0,0,0
2018-02-03,AA,MCO,DCA,2015,2231,0,101.0,759.0,0,0,0,0,0
2018-02-03,WN,ATL,DCA,2015,2200,0,77.0,547.0,0,0,0,0,0
2018-02-03,EV,DCA,EWR,2030,2156,0,42.0,199.0,0,0,0,0,0
2018-02-03,NK,LAX,PHL,2130,534,0,276.0,2402.0,0,0,0,0,0
2018-02-03,F9,DEN,LAX,2215,2351,0,118.0,862.0,0,0,0,0,0
2018-02-03,DL,ATL,DCA,2215,2354,0,73.0,547.0,0,0,0,0,0
2018-02-03,F9,SFO,MCO,2225,651,0,273.0,2446.0,0,0,0,0,0
2018-02-04,UA,DFW,DEN,550,656,0,102.0,641.0,0,0,0,0,0
2018-02-04,DL,EWR,ATL,600,838,0,122.0,746.0,0,0,0,0,0
2018-02-04,NK,SEA,LAS,600,828,0,115.0,867.0,0,0,0,0,0
2018-02-04,9E,DCA,JFK,600,725,0,46.0,213.0,0,0,0,0,0
2018-02-04,DL,SFO,ATL,600,1339,0,243.0,2139.0,0,0,0,0,0
2018-02-04,AA,IAH,DFW,630,747,0,42.0,224.0,0,0,0,0,0
2018-02-04,VX,PHL,LAX,630,943,0,335.0,2402.0,0,0,0,0,0
2018-02-04,UA,ORD,SFO,630,919,0,252.0,1846.0,0,0,0,0,0
2018-02-04,B6,LGA,BOS,630,743,0,39.0,184.0,0,0,0,0,0
2018-02-04,OO,PHX,LAX,640,718,0,60.0,370.0,0,0,0,0,0
2018-02-04,OO,SFO,LAX,650,830,0,57.0,337.0,0,0,0,0,0
2018-02-04,OO,IAH,MSP,650,949,0,143.0,1034.0,0,0,0,0,0
2018-02-04,AA,JFK,LAX,700,1051,0,357.0,2475.0,0,0,0,0,0
2018-02-04,DL,JFK,LAX,700,1030,0,348.0,2475.0,0,0,0,0,0
2018-02-04,DL,MCO,ATL,720,902,0,72.0,404.0,0,0,0,0,0
2018-02-04,WN,BOS,DEN,720,1015,0,269.0,1754.0,0,0,0,0,0
2018-02-04,AA,BOS,CLT,730,1013,0,134.0,728.0,0,0,0,0,0
2018-02-04,OH,DTW,CLT,809,1015,0,106.0,500.0,0,0,102,0,0
2018-02-04,DL,ATL,LAS,810,947,0,243.0,1747.0,0,0,0,0,0
2018-02-04,UA,LAX,IAH,810,1327,0,174.0,1379.0,0,0,0,0,0
2018-02-04,NK,DFW,LGA,810,1235,0,157.0,1389.0,0,0,0,0,0
2018-02-04,UA,SFO,EWR,820,1636,0,294.0,2565.0,0,0,50,0,0
2018-02-04,DL,ORD,ATL,828,1130,0,85.0,606.0,0,0,18,0,0
2018-02-04,DL,PHX,DTW,840,1433,0,192.0,1671.0,0,0,0,0,0
2018-02-04,AA,ORD,LAX,845,1137,0,242.0,1744.0,0,0,0,0,0
2018-02-04,UA,ORD,MCO,855,1240,0,132.0,1005.0,0,21,10,0,0
2018-02-04,AA,ORD,CLT,900,1158,1,,599.0,0,0,0,0,0
2018-02-04,UA,ORD,SFO,910,1145,0,236.0,1846.0,128,0,42,0,0
2018-02-04,DL,PHL,DTW,915,1114,0,88.0,453.0,0,0,0,0,0
2018-02-04,B6,JFK,SFO,920,1310,0,362.0,2586.0,0,0,0,0,0
2018-02-04,WN,SFO,LAS,930,1105,0,61.0,414.0,0,0,0,0,0
2018-02-04,AS,LAS,SEA,937,1211,0,133.0,867.0,0,0,0,0,0
2018-02-04,UA,IAH,MCO,940,1301,0,104.0,854.0,0,0,0,0,0
2018-02-04,AA,CLT,PHL,945,1131,0,62.0,449.0,0,72,0,0,0
2018-02-04,NK,LGA,DTW,952,1158,1,,502.0,0,0,0,0,0
2018-02-04,AA,BOS,DFW,1000,1337,0,274.0,1562.0,0,0,18,0,0
2018-02-04,DL,PHX,MSP,1000,1419,0,161.0,1276.0,78,0,0,0,0
2018-02-04,AS,SEA,MSP,1004,1510,0,167.0,1399.0,0,0,0,0,0
2018-02-04,DL,DTW,MCO,1005,1256,0,141.0,957.0,0,0,23,0,0
2018-02-04,UA,ATL,ORD,1006,1116,0,89.0,606.0,0,0,0,0,0
2018-02-04,DL,ATL,CLT,1015,1128,0,32.0,226.0,0,0,21,0,0
2018-02-04,YX,DEN,DFW,1017,1315,0,86.0,641.0,0,0,0,0,0
2018-02-04,AA,ORD,CLT,1025,1319,0,92.0,599.0,0,45,66,0,0
2018-02-04,YV,IAH,CLT,1025,1355,0,113.0,912.0,0,0,0,0,0
2018-02-04,AA,DCA,CLT,1030,1206,0,71.0,331.0,0,0,120,0,0
2018-02-04,B6,ORD,JFK,1033,1344,0,111.0,740.0,0,0,230,0,0
2018-02-04,B6,BOS,SFO,1040,1440,0,370.0,2704.0,0,0,0,0,0
2018-02-04,UA,ORD,BOS,1045,1400,0,102.0,867.0,0,18,34,0,190
