id,neighborhood,room_type,accommodates,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,acceptance_rate,host_since,last_review,num_reviews,latitude,longitude,minimum_nights,maximum_nights
16018100,Capitol Hill,Entire home/apt,2,1.0,61,25,50,4.84,1,within a few hours,96%,2012-06-19,2021-09-06,25,38.88389,-76.9843,2,14
16018361,Georgetown,Entire home/apt,8,3.0,1750,100,50,,0,,,2016-03-11,,0,38.90495,-77.0664,3,4
16019481,Shaw,Entire home/apt,5,2.0,800,100,150,,0,,,2016-11-17,,0,38.91249,-77.02875,2,3
16024912,Edgewood,Entire home/apt,5,2.0,750,400,100,,0,,,2015-02-11,,0,38.91517,-77.00862,3,1125
16025364,Historic Anacostia,Private room,2,1.0,55,0,25,4.75,1,within an hour,95%,2014-10-04,2021-08-29,170,38.86069,-76.98645,5,1125
16028699,Twining,Entire home/apt,3,1.0,250,0,100,3.0,0,,100%,2013-09-21,2017-10-22,3,38.87874,-76.96233,3,7
16030166,Dupont Circle,Entire home/apt,4,1.0,75,0,0,5.0,0,,,2013-10-28,2017-01-02,2,38.91692,-77.03686,3,14
16031568,Union Station,Entire home/apt,2,1.0,109,100,50,4.8,0,,,2013-10-18,2019-03-01,6,38.89648,-77.0033,2,14
16031980,Shaw,Entire home/apt,2,1.0,648,400,50,,0,,,2016-11-18,,0,38.90971,-77.03379,3,7
16034328,Cleveland Park,Entire home/apt,3,1.0,400,50,0,,0,,,2012-11-12,,0,38.93789,-77.06049,3,9
16037250,Dupont Circle,Entire home/apt,4,1.0,150,0,0,4.5,0,,,2015-03-27,2017-04-16,2,38.91184,-77.03581,2,4
16039548,Union Station,Entire home/apt,5,2.0,1599,250,100,,0,,,2015-11-28,,0,38.897,-76.98715,3,7
16040067,Cathedral Heights,Entire home/apt,4,1.0,1100,400,100,,0,,,2014-06-18,,0,38.93342,-77.07355,2,1125
16040654,North Cleveland Park,Private room,2,,137,50,0,5.0,1,,,2013-09-09,2019-11-08,25,38.94338,-77.06267,1,1125
16040704,Brightwood Park,Entire home/apt,4,1.0,130,50,0,4.76,0,,,2016-11-19,2019-04-07,52,38.94703,-77.03366,1,1125
16040791,Kalorama Heights,Entire home/apt,1,1.0,120,100,50,5.0,0,within a day,40%,2013-01-13,2021-04-04,5,38.92125,-77.04429,7,31
16041824,Capitol Hill,Entire home/apt,10,3.0,385,100,0,5.0,0,,,2016-03-01,2017-01-22,2,38.88227,-77.00047,3,9
16042165,Capitol Hill,Entire home/apt,8,3.0,2000,250,50,,0,,,2014-08-10,,0,38.88657,-76.98502,3,4
16042365,Union Station,Private room,2,1.0,52,25,50,4.43,0,,,2016-11-19,2017-01-21,7,38.90127,-76.99345,2,7
16042606,Union Station,Private room,2,1.0,43,25,0,4.86,0,,,2016-11-19,2017-01-02,7,38.90084,-76.99492,1,7
16042777,Union Station,Entire home/apt,8,4.0,91,50,0,,0,,,2016-11-19,,0,38.90113,-76.99375,1,7
16047780,Columbia Heights,Entire home/apt,4,1.0,74,0,0,0.0,0,,,2013-01-23,2017-01-11,1,38.92667,-77.03551,1,1125
16048145,Edgewood,Entire home/apt,6,3.0,1500,250,150,,0,,,2016-11-20,,0,38.91637,-77.00902,3,7
16048230,Shaw,Entire home/apt,2,1.0,59,25,50,4.39,0,,,2013-12-11,2021-08-31,32,38.90879,-77.02764,20,1125
16049215,Cathedral Heights,Entire home/apt,8,4.0,901,400,150,5.0,1,within a few hours,100%,2014-03-15,2020-06-08,22,38.92206,-77.07127,5,40
16050016,Cleveland Park,Entire home/apt,6,5.0,875,400,150,5.0,0,within a day,0%,2013-02-01,2017-01-22,2,38.93033,-77.05703,4,7
16050332,Howard University,Entire home/apt,4,2.0,174,100,50,5.0,0,,0%,2016-02-03,2019-07-23,5,38.91515,-77.02242,2,7
16052295,Capitol Hill,Entire home/apt,4,1.0,105,50,0,4.97,0,,,2013-07-05,2020-02-06,30,38.88337,-76.98098,2,7
16056529,Edgewood,Entire home/apt,4,1.0,400,50,50,,0,,,2014-11-23,,0,38.9152,-77.01097,3,5
16056608,Dupont Circle,Entire home/apt,2,1.0,95,25,0,4.88,1,,,2015-11-09,2020-03-16,80,38.9152,-77.03907,2,1125
16063527,Brightwood Park,Private room,2,1.0,225,100,50,,0,,,2016-11-21,,0,38.95763,-77.02694,2,4
16064438,Union Station,Entire home/apt,5,2.0,60,25,25,,0,,,2015-04-11,,0,38.89393,-77.0016,1,1125
16065506,Columbia Heights,Entire home/apt,2,1.0,250,50,0,,0,,,2016-04-26,,0,38.93287,-77.02784,5,10
16067050,Lamont Riggs,Entire home/apt,4,2.0,210,100,0,5.0,0,,,2015-05-22,2017-01-22,1,38.96753,-77.00902,3,3
16067514,Capitol Hill,Entire home/apt,4,2.0,500,100,0,5.0,0,,,2015-07-22,2018-04-22,4,38.88207,-76.99754,2,1125
16067657,Congress Heights,Private room,1,1.0,100,100,100,5.0,0,,,2016-11-21,2017-01-24,1,38.82888,-76.99179,2,30
16067986,Union Station,Private room,2,1.0,43,0,25,3.67,0,,,2016-11-19,2018-09-16,3,38.90083,-76.99379,1,7
16070726,Howard University,Entire home/apt,4,1.0,125,50,0,,0,,,2013-05-29,,0,38.91521,-77.03123,2,3
16070997,Congress Heights,Entire home/apt,2,,87,25,25,,0,within a few hours,100%,2016-11-21,,0,38.84244,-77.00337,1,6
16071149,Kalorama Heights,Entire home/apt,5,2.0,137,100,0,5.0,0,,,2016-01-26,2016-12-04,1,38.91979,-77.03748,2,1125
16071525,Spring Valley,Private room,2,1.0,75,50,25,5.0,0,,,2011-01-26,2017-05-27,2,38.91672,-77.09563,2,15
16076482,Capitol Hill,Entire home/apt,8,4.0,600,400,50,5.0,0,,50%,2013-11-04,2018-03-31,2,38.88376,-76.99771,3,10
16077352,Georgetown,Private room,3,1.0,150,0,0,4.94,0,,,2016-11-21,2017-06-17,18,38.90845,-77.05647,2,14
16078166,Georgetown,Entire home/apt,4,2.0,275,100,100,4.69,0,,100%,2016-03-06,2017-06-04,13,38.90763,-77.0572,3,1125
16078659,Edgewood,Entire home/apt,2,2.0,300,50,0,5.0,0,,100%,2016-01-26,2017-10-17,3,38.91478,-77.00199,2,10
16078903,Congress Heights,Entire home/apt,3,2.0,1000,250,100,,0,,,2016-11-22,,0,38.82727,-77.00837,1,5
16079880,Union Station,Entire home/apt,4,2.0,1100,100,150,,0,,,2014-03-11,,0,38.90128,-77.00208,2,7
16081492,Capitol Hill,Entire home/apt,6,3.0,1500,100,0,,0,,,2016-02-24,,0,38.88523,-76.98821,2,1125
16082687,Near Southeast,Entire home/apt,5,2.0,299,50,0,5.0,0,,,2014-03-08,2017-01-22,1,38.88044,-77.00615,2,1125
16083694,Columbia Heights,Entire home/apt,4,2.0,1200,100,50,,0,,,2013-09-02,,0,38.92666,-77.03511,3,1125
16084926,Cleveland Park,Entire home/apt,1,,500,0,100,,0,,,2011-08-14,,0,38.93011,-77.05499,1,3
16085583,Union Station,Entire home/apt,5,3.0,990,250,0,,0,,,2014-04-02,,0,38.90214,-76.9916,3,1125
16087309,Capitol Hill,Entire home/apt,8,3.0,900,100,100,,0,a few days or more,0%,2015-04-25,,0,38.88812,-76.98752,1,1125
16098337,Capitol Hill,Entire home/apt,4,2.0,1200,400,150,,0,,,2016-06-23,,0,38.88084,-76.98384,3,14
16105033,Georgetown,Entire home/apt,4,3.0,474,100,100,5.0,0,,,2014-02-07,2016-12-30,1,38.91074,-77.06517,3,1125
16118816,Shaw,Entire home/apt,4,1.0,500,50,100,4.0,0,,,2012-09-26,2017-01-22,1,38.9064,-77.02755,2,3
16120857,Howard University,Entire home/apt,6,3.0,1450,100,100,,0,,,2015-10-04,,0,38.91576,-77.0154,3,1125
16121077,Union Station,Entire home/apt,6,2.0,1000,100,0,,0,,,2015-11-07,,0,38.90048,-76.99995,2,1125
16122617,Dupont Circle,Entire home/apt,2,,400,100,100,,0,,,2015-05-19,,0,38.914,-77.04403,2,14
16122969,Dupont Circle,Entire home/apt,2,1.0,657,250,50,,0,,,2014-10-05,,0,38.91201,-77.03922,3,1125
16123378,Union Station,Entire home/apt,4,2.0,100,0,0,5.0,0,,,2016-09-14,2018-07-18,1,38.90335,-76.99582,3,1125
16123903,Capitol Hill,Entire home/apt,10,4.0,2199,250,50,,0,,,2016-11-25,,0,38.88683,-76.98703,2,4
16124111,Shaw,Entire home/apt,4,2.0,725,100,0,5.0,0,,,2012-10-15,2017-01-22,1,38.90876,-77.02697,3,1125
16131739,Brightwood Park,Entire home/apt,10,5.0,321,0,0,4.91,0,within an hour,100%,2013-05-15,2020-07-13,105,38.94602,-77.02257,7,1125
16132408,Columbia Heights,Entire home/apt,2,1.0,84,50,25,4.82,1,,,2012-06-21,2020-03-08,173,38.93322,-77.04514,2,21
16133043,Edgewood,Entire home/apt,5,2.0,1000,250,100,,0,,,2016-11-26,,0,38.91095,-77.00953,3,10
16133447,Brightwood Park,Entire home/apt,6,2.0,280,50,0,5.0,0,,,2015-09-15,2017-01-21,2,38.93647,-77.04344,1,1125
16140977,Columbia Heights,Entire home/apt,6,2.0,90,50,50,4.79,0,within an hour,99%,2016-10-19,2021-09-02,214,38.92511,-77.02506,2,60
16142893,Shaw,Entire home/apt,8,4.0,429,100,0,4.86,1,within a few hours,100%,2011-06-20,2021-03-13,64,38.90901,-77.0313,7,60
16148494,Capitol Hill,Entire home/apt,5,2.0,2800,250,150,0.0,0,,,2016-11-27,2016-11-28,1,38.8908,-76.98072,2,5
16148533,Union Station,Private room,2,1.0,70,0,50,4.92,1,,,2016-09-12,2020-03-15,158,38.90392,-76.99656,2,30
16148686,Edgewood,Entire home/apt,2,1.0,85,0,0,4.95,1,within a few hours,62%,2014-03-24,2021-06-09,22,38.9253,-77.00681,21,270
16153590,Capitol Hill,Entire home/apt,4,1.0,1200,250,150,,0,,,2014-04-06,,0,38.88017,-76.99099,3,1125
16154463,Howard University,Entire home/apt,3,1.0,750,250,0,,0,,,2016-09-15,,0,38.91862,-77.03205,2,7
16157784,Edgewood,Entire home/apt,2,1.0,160,0,50,4.9,0,within an hour,100%,2016-11-28,2021-08-22,51,38.91822,-77.01411,2,1125
16159729,Dupont Circle,Entire home/apt,4,,250,100,0,,0,,,2016-11-28,,0,38.9165,-77.03736,3,5
16159731,Capitol Hill,Entire home/apt,6,3.0,950,400,100,,0,,,2012-08-12,,0,38.88586,-76.99108,2,1125
16162225,Kalorama Heights,Entire home/apt,5,3.0,240,50,100,5.0,1,within a day,77%,2012-01-19,2021-09-12,37,38.9131,-77.05081,20,1125
16164463,Edgewood,Entire home/apt,10,4.0,174,0,0,4.83,0,,,2012-07-23,2017-10-20,7,38.91193,-77.01467,2,1125
16164802,Dupont Circle,Private room,2,1.0,1100,250,0,,0,,,2016-11-28,,0,38.90752,-77.03524,1,3
16171969,Edgewood,Entire home/apt,4,1.0,89,50,25,5.0,0,,,2015-12-07,2018-08-19,3,38.91585,-77.00239,3,35
16172772,Brightwood Park,Entire home/apt,4,1.0,900,250,0,,0,,,2016-11-29,,0,38.93809,-77.02376,2,4
16174330,Georgetown,Private room,2,1.0,169,0,100,4.67,1,within an hour,89%,2016-11-29,2021-08-15,6,38.90507,-77.06181,1,1125
16174851,Brightwood Park,Entire home/apt,3,2.0,99,50,25,4.8,1,within an hour,92%,2009-08-27,2021-05-23,10,38.95934,-77.03754,14,65
16175560,Columbia Heights,Entire home/apt,6,3.0,225,100,50,5.0,0,,,2014-10-01,2019-10-13,21,38.93164,-77.03174,2,28
16177747,Fairfax Village,Private room,4,2.0,79,25,50,4.96,1,,0%,2016-07-05,2020-03-19,27,38.86454,-76.96249,2,1125
16178596,Cathedral Heights,Entire home/apt,7,3.0,450,100,0,4.83,0,within a few hours,71%,2014-05-31,2021-05-25,6,38.92082,-77.07464,7,30
16179637,Capitol Hill,Private room,2,1.0,75,50,25,4.88,0,,,2017-11-19,2021-08-10,26,38.89002,-76.99411,1,60
16185120,Columbia Heights,Entire home/apt,6,3.0,500,50,100,,0,,,2016-11-30,,0,38.92721,-77.02694,2,4
16185586,Brightwood Park,Entire home/apt,5,2.0,900,100,150,,0,,,2014-01-20,,0,38.94274,-77.02422,3,4
16189851,Cathedral Heights,Entire home/apt,3,1.0,210,0,100,4.0,0,,,2015-05-15,2017-01-22,1,38.91814,-77.07284,2,4
16190668,Southwest Employment Area,Entire home/apt,2,1.0,2499,100,50,,0,,,2016-11-30,,0,38.87883,-77.01689,2,1125
16190864,Shaw,Entire home/apt,6,2.0,900,400,0,,0,,,2014-02-20,,0,38.9117,-77.02077,1,1125
16192556,Union Station,Entire home/apt,4,2.0,175,50,50,5.0,0,,,2014-07-17,2018-10-28,15,38.8951,-76.99909,2,7
16192646,Edgewood,Entire home/apt,3,1.0,275,0,50,,0,,,2016-11-30,,0,38.91091,-77.00217,2,1125
16195246,Capitol Hill,Entire home/apt,3,1.0,375,0,50,,0,,,2016-05-28,,0,38.8821,-76.9988,1,2
16199286,Edgewood,Entire home/apt,8,3.0,285,0,100,5.0,0,,,2014-03-25,2017-11-28,12,38.91759,-77.01245,2,1125
16200955,Columbia Heights,Entire home/apt,4,2.0,92,0,50,4.82,1,within an hour,98%,2012-11-19,2021-09-06,154,38.92976,-77.02733,2,1125
16202179,Georgetown,Private room,2,1.0,169,100,50,4.8,1,within an hour,89%,2016-11-29,2021-02-14,10,38.90404,-77.06203,1,1125
16203658,Howard University,Private room,2,1.0,90,50,0,4.86,0,within a day,13%,2014-10-17,2021-06-27,7,38.91435,-77.02441,2,1125
16204388,Cleveland Park,Entire home/apt,12,6.0,1200,100,0,,0,within a day,100%,2016-08-31,,0,38.9268,-77.0551,3,365
16204459,Georgetown,Private room,2,1.0,173,100,50,5.0,1,within an hour,89%,2016-11-29,2017-01-21,1,38.90459,-77.05987,1,1125
16205461,Edgewood,Entire home/apt,6,2.0,140,100,50,5.0,0,,,2012-04-18,2018-10-20,21,38.91506,-77.01257,1,28
16206381,Cleveland Park,Entire home/apt,1,,71,0,50,4.94,1,within an hour,78%,2014-05-11,2021-09-05,34,38.93472,-77.06041,28,180
16207213,Union Station,Entire home/apt,5,2.0,800,400,150,,0,,,2016-12-01,,0,38.90359,-77.00174,2,4
16213824,Columbia Heights,Entire home/apt,5,2.0,1200,400,50,,0,,,2016-02-03,,0,38.9246,-77.03017,1,5
16215067,Colonial Village,Entire home/apt,2,1.0,40,50,25,,0,,,2016-12-02,,0,38.98,-77.0281,2,1125
16215713,Union Station,Entire home/apt,4,2.0,350,50,100,,0,,,2016-12-02,,0,38.90042,-77.00156,1,3
16215950,Downtown,Entire home/apt,5,2.0,130,100,0,4.79,0,,,2016-12-02,2020-01-15,121,38.90543,-77.0183,90,1125
16216621,Georgetown,Private room,2,1.0,149,0,50,4.91,1,within an hour,89%,2016-11-29,2021-08-29,22,38.90489,-77.06195,1,1125
16218083,Georgetown,Private room,2,1.0,169,50,0,5.0,1,within an hour,89%,2016-11-29,2017-01-22,1,38.90347,-77.06224,1,1125
16219235,Columbia Heights,Entire home/apt,4,2.0,600,250,0,,0,,,2012-08-13,,0,38.93244,-77.04184,2,3
16225583,Georgetown,Entire home/apt,7,3.0,3000,400,150,,0,,,2016-05-20,,0,38.9155,-77.07288,3,1125
16225988,Dupont Circle,Entire home/apt,4,2.0,1200,100,100,,0,,,2014-11-04,,0,38.91224,-77.04462,2,4
16227150,Shaw,Entire home/apt,4,2.0,100,50,50,,0,,,2015-01-23,,0,38.90867,-77.02645,2,1125
16227479,Shaw,Entire home/apt,5,2.0,1400,250,100,,0,,,2015-01-08,,0,38.90935,-77.03292,3,6
16229826,Union Station,Entire home/apt,4,2.0,5000,250,50,5.0,0,within an hour,90%,2016-01-10,2018-11-27,2,38.89352,-76.99861,60,1125
16230169,Colonial Village,Entire home/apt,4,1.0,400,100,100,,0,,,2013-08-24,,0,38.98858,-77.03488,1,7
16236713,Kalorama Heights,Entire home/apt,6,2.0,1000,100,50,,0,,,2014-12-07,,0,38.91885,-77.03971,3,1125
16237702,Dupont Circle,Entire home/apt,4,2.0,220,0,0,4.5,0,,,2016-09-10,2019-06-14,7,38.91255,-77.0433,3,30
16239379,Downtown,Entire home/apt,2,1.0,130,100,100,5.0,0,,,2014-02-17,2017-07-13,1,38.90063,-77.02069,180,1125
16240471,Capitol Hill,Private room,2,1.0,50,50,25,5.0,0,,,2015-07-17,2017-12-29,2,38.88901,-76.98315,2,9
16240547,Dupont Circle,Entire home/apt,3,1.0,800,100,100,,0,,,2015-05-27,,0,38.91675,-77.03832,3,1125
16242339,Union Station,Entire home/apt,5,1.0,500,50,50,5.0,0,,,2013-05-13,2017-01-22,1,38.89841,-77.00297,2,1125
16243004,Edgewood,Entire home/apt,4,2.0,800,400,100,,0,,,,,0,38.9088,-77.0109,3,6
16243037,Spring Valley,Entire home/apt,2,1.0,350,100,50,,0,,,2012-04-19,,0,38.91075,-77.08822,3,1125
16243733,Twining,Private room,4,2.0,1500,400,0,,0,,,2016-01-04,,0,38.86795,-76.9837,1,1125
16252094,Brookland,Private room,5,3.0,521,400,150,4.83,0,,,2016-07-06,2017-04-13,6,38.92584,-76.97952,2,7
16252803,Southwest Employment Area,Entire home/apt,2,,650,250,50,,0,,,2016-01-28,,0,38.88012,-77.01548,1,4
16253753,Cathedral Heights,Entire home/apt,6,2.0,1000,100,100,,0,,,2016-12-05,,0,38.91916,-77.07144,3,10
16254073,Howard University,Entire home/apt,5,3.0,350,0,100,5.0,0,,,2016-06-21,2017-01-22,1,38.91814,-77.0184,2,1125
16256111,Columbia Heights,Private room,2,1.0,80,0,25,4.86,0,,,2016-06-01,2019-06-05,150,38.92205,-77.02911,2,31
16256882,Near Southeast,Entire home/apt,2,,500,0,0,,0,,,2016-03-15,,0,38.87999,-77.00399,3,1125
16257743,West End,Entire home/apt,4,1.0,134,50,50,4.79,1,within an hour,99%,2016-10-31,2021-09-02,453,38.89738,-77.04093,1,1125
16258017,Union Station,Entire home/apt,2,1.0,650,250,150,,0,,,2014-02-19,,0,38.89865,-76.99839,4,1125
16258372,Brightwood Park,Entire home/apt,2,,999,100,0,,0,,,2015-07-15,,0,38.94664,-77.02347,2,3
16258977,Cathedral Heights,Entire home/apt,4,2.0,78,25,50,5.0,0,,,2013-03-04,2016-12-25,2,38.92642,-77.07929,2,3
16268194,Dupont Circle,Entire home/apt,4,1.0,550,100,100,,0,,,2014-08-17,,0,38.9127,-77.03765,2,1125
16269420,Southwest Employment Area,Entire home/apt,4,2.0,80,50,0,4.71,0,,,2011-06-22,2019-12-26,17,38.87873,-77.0204,3,1125
16269511,Howard University,Entire home/apt,2,1.0,500,50,0,,0,,,2015-09-08,,0,38.91512,-77.0216,1,1
16269854,Georgetown,Private room,2,1.0,120,50,0,4.95,1,within a day,100%,2016-12-05,2021-06-01,133,38.91615,-77.06785,2,90
16270065,Howard University,Entire home/apt,6,4.0,400,0,100,,0,,,2015-07-07,,0,38.91601,-77.01995,2,3
16273446,Capitol Hill,Entire home/apt,4,2.0,600,250,50,,0,,,2016-07-12,,0,38.88399,-76.99733,2,5
16275310,Dupont Circle,Entire home/apt,5,3.0,298,100,0,5.0,0,,100%,2013-12-01,2018-07-15,2,38.91648,-77.04221,2,10
16284165,Cleveland Park,Entire home/apt,8,3.0,1900,100,100,,0,,100%,2016-12-07,,0,38.92925,-77.06555,2,4
16284799,Howard University,Entire home/apt,2,1.0,192,50,0,4.97,1,within an hour,95%,2014-05-31,2021-09-05,94,38.91518,-77.02428,3,7
16284824,Union Station,Entire home/apt,4,1.0,93,50,0,4.93,1,within an hour,98%,2012-05-29,2021-08-01,350,38.90121,-76.99919,1,1125
16284856,Capitol Hill,Entire home/apt,4,1.0,128,100,100,4.97,1,within an hour,100%,2015-02-17,2021-08-29,217,38.88401,-77.0032,2,1125
16285063,Georgetown,Private room,2,1.0,149,50,100,4.9,1,within an hour,89%,2016-11-29,2021-09-01,10,38.90369,-77.06173,1,1125
16285321,Woodridge,Entire home/apt,12,5.0,398,50,0,4.95,1,within a few hours,98%,2015-04-26,2021-06-13,76,38.93205,-76.96768,2,1125
16285366,Georgetown,Private room,2,1.0,149,0,100,5.0,1,within an hour,89%,2016-11-29,2020-10-25,2,38.90359,-77.06171,3,1125
16285598,Georgetown,Private room,2,1.0,149,0,0,5.0,1,within an hour,89%,2016-11-29,2021-03-14,3,38.90358,-77.06063,3,1125
16285755,Georgetown,Private room,2,1.0,169,50,100,4.0,1,within an hour,89%,2016-11-29,2017-01-22,1,38.90411,-77.06222,1,1125
16286156,Georgetown,Private room,2,1.0,195,0,0,4.5,1,within an hour,89%,2016-11-29,2020-10-24,2,38.90386,-77.06025,1,1125
16286331,Georgetown,Private room,3,1.0,189,0,100,5.0,1,within an hour,89%,2016-11-29,2021-08-08,4,38.90474,-77.06144,2,1125
16286390,Downtown,Entire home/apt,5,2.0,900,400,150,,0,,,2016-07-01,,0,38.9045,-77.02655,3,1125
16288464,Shaw,Entire home/apt,4,3.0,225,50,0,5.0,0,within a few hours,100%,2016-01-12,2021-08-23,1,38.91336,-77.0202,4,11
16290156,Twining,Entire home/apt,5,2.0,585,400,0,,0,,,2014-01-09,,0,38.87432,-76.97477,3,4
16294829,West End,Entire home/apt,3,,60,0,50,4.91,0,within a few hours,50%,2016-03-01,2018-07-06,71,38.89763,-77.04762,90,1000
16295034,Edgewood,Entire home/apt,6,2.0,400,0,100,,0,,,2016-07-18,,0,38.92384,-77.00421,3,1125
16295397,Friendship Heights,Entire home/apt,3,2.0,120,0,0,,0,,,2013-02-19,,0,38.95258,-77.0947,365,730
16295895,Brightwood Park,Entire home/apt,5,2.0,350,100,0,,0,,,2015-12-29,,0,38.93702,-77.02372,2,3
16296814,Howard University,Entire home/apt,5,2.0,169,50,50,4.97,1,within an hour,100%,2016-12-08,2021-09-12,127,38.91937,-77.02856,2,30
16297231,Southwest Employment Area,Entire home/apt,5,2.0,1200,100,100,,0,,,2011-12-21,,0,38.87742,-77.02086,3,7
16298925,Edgewood,Entire home/apt,4,2.0,210,100,50,,0,,,2016-12-08,,0,38.91201,-77.01032,2,1125
16300909,Downtown,Entire home/apt,4,1.0,99,25,0,4.85,0,,,2012-03-16,2017-11-20,15,38.90192,-77.01775,3,60
16309028,Columbia Heights,Entire home/apt,5,2.0,155,0,0,4.64,0,,,2015-07-19,2019-09-15,15,38.93359,-77.04064,2,1125
16309517,Takoma,Entire home/apt,4,2.0,200,100,0,3.0,0,,,2016-07-21,2017-05-21,1,38.97469,-77.01899,1,10
16309873,Kalorama Heights,Entire home/apt,3,1.0,139,50,50,4.67,0,,,2014-09-27,2018-09-23,12,38.91932,-77.04294,1,1125
16310744,Capitol Hill,Entire home/apt,5,2.0,322,50,0,5.0,0,,,2011-04-08,2019-08-04,13,38.88193,-76.9906,2,1125
16310766,Congress Heights,Private room,2,1.0,35,25,25,5.0,0,,,2014-09-03,2017-03-19,4,38.83782,-76.99926,1,1125
16311457,Dupont Circle,Entire home/apt,2,,700,250,50,,0,,100%,2015-11-03,,0,38.91293,-77.04472,1,5
16312601,Union Station,Entire home/apt,8,3.0,287,50,50,4.96,1,within an hour,94%,2015-10-15,2021-08-22,134,38.89502,-77.00133,3,89
16312894,Capitol Hill,Private room,2,1.0,1000,100,150,,0,within an hour,97%,2014-09-17,,0,38.88433,-77.00618,3,1125
16313538,Downtown,Entire home/apt,2,1.0,950,100,0,,0,a few days or more,,2014-05-25,,0,38.89872,-77.02527,3,7
16318643,Cathedral Heights,Entire home/apt,5,3.0,1099,400,150,,0,,,2015-04-03,,0,38.92271,-77.07778,3,6
16319564,Hawthorne,Entire home/apt,8,3.0,595,250,50,,0,,,2016-12-10,,0,38.96376,-77.06146,4,7
16321275,Brightwood Park,Entire home/apt,4,1.0,800,100,50,,0,,,2016-12-10,,0,38.93718,-77.0258,3,4
16321658,Cathedral Heights,Entire home/apt,4,1.0,550,100,100,,0,,,2016-01-04,,0,38.9204,-77.08081,2,1125
16322997,Columbia Heights,Entire home/apt,3,2.0,500,0,0,5.0,0,,0%,2015-04-14,2019-06-02,5,38.93579,-77.03974,4,10
16323750,Shaw,Entire home/apt,4,2.0,120,0,0,5.0,1,within a day,75%,2014-03-20,2021-07-11,6,38.90575,-77.01656,25,1125
16323876,Downtown,Entire home/apt,2,1.0,1100,400,150,,0,a few days or more,100%,2015-05-17,,0,38.89544,-77.02211,4,10
16325279,West End,Entire home/apt,4,2.0,105,50,50,4.0,0,,,2015-07-14,2018-05-08,3,38.90218,-77.0521,2,10
16331196,Brookland,Private room,1,1.0,75,25,50,5.0,0,,,2016-07-06,2017-06-25,6,38.92434,-76.97818,1,4
16331827,Brookland,Private room,2,1.0,75,0,25,5.0,0,,,2016-07-06,2017-01-21,2,38.92578,-76.97788,1,1125
16332139,Friendship Heights,Entire home/apt,5,3.0,300,50,100,5.0,1,within a day,55%,2016-12-11,2021-07-19,8,38.95273,-77.09398,3,180
16332673,Capitol Hill,Entire home/apt,8,2.0,3000,250,100,,1,within an hour,88%,2013-04-12,,0,38.88438,-77.00086,29,30
16333273,Howard University,Entire home/apt,6,2.0,1000,100,150,,0,,,2016-12-11,,0,38.91922,-77.03318,3,7
16333499,Union Station,Entire home/apt,3,1.0,100,50,100,4.89,0,,,2014-06-05,2017-11-26,10,38.89819,-76.98539,1,10
16334415,Union Station,Private room,4,2.0,407,100,50,,1,within a few hours,57%,2012-10-21,,0,38.89725,-76.98677,3,1125
16335709,Union Station,Entire home/apt,5,1.0,165,100,0,4.71,0,within an hour,90%,2016-01-10,2021-05-25,62,38.89362,-76.99774,1,29
16337260,Hawthorne,Entire home/apt,8,6.0,300,100,100,5.0,0,a few days or more,0%,2016-12-11,2017-07-08,1,38.9759,-77.0633,7,14
16343000,Brookland,Private room,2,1.0,100,50,50,5.0,0,,,2016-07-06,2017-07-13,1,38.92557,-76.97951,1,1125
16343789,Georgetown,Entire home/apt,3,2.0,192,100,50,4.76,1,within a few hours,79%,2014-09-16,2021-09-13,37,38.90418,-77.06361,1,365
16344337,Columbia Heights,Entire home/apt,2,,42,50,50,4.33,0,,,2013-10-10,2017-02-09,3,38.93607,-77.03794,10,1125
16345587,Capitol Hill,Entire home/apt,6,1.0,130,100,0,4.32,0,within an hour,97%,2014-09-17,2019-09-22,161,38.88916,-76.98436,1,10
16345807,Union Station,Entire home/apt,5,2.0,90,0,25,4.96,1,,,2016-09-12,2019-12-01,28,38.90442,-76.99689,3,30
16346440,Downtown,Entire home/apt,6,3.0,700,100,50,,0,,,2016-12-12,,0,38.90443,-77.01673,2,1125
16347867,Howard University,Entire home/apt,4,2.0,150,50,100,4.83,0,,,2012-08-31,2019-07-07,21,38.91435,-77.01703,2,1125
16348587,Capitol Hill,Entire home/apt,8,3.0,550,250,50,5.0,1,within an hour,100%,2015-11-08,2018-04-09,1,38.88935,-76.98509,4,40
16348636,Takoma,Entire home/apt,4,1.0,65,0,0,4.96,0,within an hour,93%,2013-05-30,2021-09-13,89,38.95799,-77.01028,2,180
