Year,Player,Pos,Age,Tm,MP,FT,TRB,AST,STL,BLK,TOV,PF,PTS
2009,Jared Dudley,SF,23,TOT,1155,71,205,56,57,8,43,105,372
2009,Goran Dragic,PG,22,PHO,728,50,103,111,29,3,73,87,246
2009,Chris Douglas-Roberts,SG,22,NJN,585,51,50,52,12,7,31,34,216
2009,Quincy Douby,PG,24,TOR,73,3,7,12,3,0,7,4,31
2009,Quincy Douby,PG,24,SAC,227,14,25,13,2,5,6,23,84
2009,Quincy Douby,PG,24,TOT,300,17,32,25,5,5,13,27,115
2009,Joey Dorsey,PF,25,HOU,6,0,1,1,0,0,0,0,2
2009,Keyon Dooling,PG,28,NJN,2074,127,155,270,71,8,105,135,748
2009,Juan Dixon,PG,30,WAS,816,34,67,118,35,6,70,74,261
2009,DeSagana Diop,C,27,CHA,584,10,155,19,17,31,28,73,114
2009,DeSagana Diop,C,27,DAL,452,12,118,13,12,25,11,55,56
2009,DeSagana Diop,C,27,TOT,1036,22,273,32,29,56,39,128,170
2009,Ike Diogu,PF,25,SAC,142,25,39,3,2,1,6,14,92
2009,Ike Diogu,PF,25,TOT,215,40,56,3,3,3,12,23,119
2009,Ike Diogu,PF,25,POR,73,15,17,0,1,2,6,9,27
2009,Jared Dudley,SF,23,CHA,427,15,59,19,18,2,10,40,108
2009,Jared Dudley,SF,23,PHO,728,56,146,37,39,6,33,65,264
2009,Chris Duhon,PG,26,NYK,2906,179,246,566,72,7,221,126,880
2009,Jordan Farmar,PG,22,LAL,1192,45,117,155,57,10,87,105,416
2009,Derek Fisher,PG,34,LAL,2441,110,188,261,95,6,72,187,814
2009,Michael Finley,SF,35,SAS,2336,51,270,114,37,17,61,82,784
2009,Kyrylo Fesenko,C,22,UTA,156,7,37,4,7,15,9,35,49
2009,Rudy Fernandez,SG,23,POR,1993,120,207,159,69,12,86,111,815
2009,Raymond Felton,PG,24,CHA,3086,219,310,553,126,30,228,191,1162
2009,Desmon Farmer,SG,27,SAS,54,2,6,2,0,0,4,6,13
2009,Reggie Evans,PF,28,PHI,1137,104,361,26,41,8,69,161,262
2009,Richard Hamilton,SG,30,DET,2279,223,207,297,40,4,133,176,1225
2009,Maurice Evans,SF,30,ATL,1840,60,243,54,50,10,43,163,574
2009,Melvin Ely,C,30,NOH,373,23,64,18,2,9,23,58,97
2009,Francisco Elson,C,32,MIL,977,33,229,32,36,36,48,144,200
2009,Monta Ellis,SG,23,GSW,892,78,108,93,39,8,67,67,474
2009,Kevin Durant,SF,20,OKC,2885,452,482,205,96,53,225,134,1871
2009,Mike Dunleavy,SG,28,IND,495,53,68,44,12,9,38,36,271
2009,Malik Hairston,SG,21,SAS,155,2,28,13,6,7,12,19,50
2009,Linton Johnson,PF,28,CHA,13,0,0,0,0,0,0,1,0
2009,Matt Harpring,SG,32,UTA,693,55,123,28,29,9,29,102,277
2009,Al Harrington,PF,28,TOT,2546,234,455,102,88,22,161,227,1469
2009,Jerome James,C,33,NYK,10,0,3,0,1,1,1,2,6
2009,Stephen Jackson,SF,30,GSW,2339,294,303,381,88,31,229,153,1223
2009,Darnell Jackson,PF,23,CLE,430,24,87,8,10,4,14,77,98
2009,Bobby Jackson,PG,35,SAC,1484,86,200,143,62,4,66,100,532
2009,Jarrett Jack,SG,25,IND,2716,224,276,338,88,17,184,179,1074
2009,Royal Ivey,SG,27,PHI,861,34,76,43,36,7,23,76,211
2009,Allen Iverson*,PG,33,DET,1970,253,165,263,85,5,136,83,939
2009,Allen Iverson*,SG,33,DEN,123,18,8,20,3,1,10,3,56
2009,Allen Iverson*,PG-SG,33,TOT,2093,271,173,283,88,6,146,86,995
2009,Didier Ilunga-Mbenga,C,28,LAL,181,7,31,9,10,24,13,33,61
2009,Zydrunas Ilgauskas,C,33,CLE,1765,139,490,64,28,84,90,183,838
2009,Andre Iguodala,SF,25,PHI,3269,377,471,434,131,36,222,152,1541
2009,Othello Hunter,PF,22,ATL,92,0,24,1,2,5,2,11,22
2009,Lindsey Hunter,PG,38,CHI,266,3,12,37,20,1,19,28,73
2009,Kris Humphries,SF,23,TOR,265,38,70,10,8,6,8,31,114
2009,LeBron James,SF,24,CLE,3054,594,613,587,137,93,241,139,2304
2009,Mike James,PG,33,TOT,1649,68,133,201,44,6,94,108,531
2009,Mike James,PG,33,NOH,74,1,7,8,2,0,3,7,20
2009,Yi Jianlian,PF,21,NJN,1421,95,326,60,29,36,70,157,525
2009,Yakhouba Diawara,SF,26,MIA,851,10,82,27,13,6,16,75,213
2009,Linton Johnson,PF,28,CHI,42,0,8,2,1,0,2,6,9
2009,Linton Johnson,PF,28,TOT,55,0,8,2,1,0,2,7,9
2009,Joe Johnson,SG,27,ATL,3124,299,346,455,84,19,195,176,1688
2009,Anthony Johnson,PG,34,ORL,1481,61,147,200,46,5,82,111,421
2009,Amir Johnson,PF,21,DET,911,23,232,20,20,60,33,171,217
2009,Jared Jeffries,SF,27,NYK,1310,55,231,80,47,33,65,153,296
2009,Mike James,PG,33,WAS,1575,67,126,193,42,6,91,101,511
2009,Richard Jefferson,SF,28,MIL,2939,417,374,199,66,14,165,252,1607
2009,Dontell Jefferson,SG,25,CHA,84,6,12,9,4,1,6,9,29
2009,Al Jefferson,C,24,MIN,1836,186,548,79,39,83,92,141,1156
2009,Nathan Jawai,PF,22,TOR,19,0,2,0,0,0,2,3,2
2009,Marko Jaric,SG,30,MEM,605,29,65,74,29,11,49,62,136
2009,Antawn Jamison,PF,32,WAS,3096,341,721,153,95,25,125,218,1801
2009,Larry Hughes,SG,30,NYK,687,50,65,60,36,5,35,45,279
2009,Larry Hughes,SF,30,CHI,792,67,94,59,36,9,36,51,361
2009,Larry Hughes,SF-SG,30,TOT,1479,117,159,119,72,14,71,96,640
2009,Trenton Hassell,SF,29,NJN,1094,20,146,51,21,16,30,92,194
2009,Luther Head,PG,26,HOU,322,14,27,35,6,1,16,15,106
2009,Luther Head,PG-SG,26,TOT,498,19,52,58,17,2,25,37,149
2009,Brendan Haywood,C,29,WAS,175,10,44,8,4,15,9,14,58
2009,Jarvis Hayes,SF,27,NJN,1832,36,267,54,52,7,49,162,644
2009,Chuck Hayes,C,25,HOU,858,7,250,42,34,19,25,134,91
2009,Spencer Hawes,C,20,SAC,2259,90,549,149,44,93,160,249,876
2009,Udonis Haslem,PF,28,MIA,2560,128,618,85,43,25,82,204,794
2009,Walter Herrmann,SF,29,DET,630,19,107,22,7,4,17,43,224
2009,Jason Hart,PG,30,DEN,36,3,4,5,0,0,3,4,13
2009,Jason Hart,PG,30,LAC,312,15,42,43,12,4,19,35,65
2009,Jason Hart,PG,30,TOT,348,18,46,48,12,4,22,39,78
2009,Devin Harris,PG,25,NJN,2494,496,231,476,114,13,212,164,1470
2009,Al Harrington,PF,28,NYK,2380,229,427,92,81,22,154,213,1407
2009,Al Harrington,PF,28,GSW,166,5,28,10,7,0,7,14,62
2009,Luther Head,SG,26,MIA,176,5,25,23,11,1,9,22,43
2009,Roy Hibbert,C,22,IND,1009,98,243,49,20,76,55,215,494
2009,Juwan Howard,SF,35,CHA,450,23,72,24,6,5,26,67,171
2009,Ryan Hollins,C,24,DAL,260,17,61,3,4,15,14,44,79
2009,Juwan Howard,PF,35,DEN,22,0,4,2,1,1,0,4,2
2009,Juwan Howard,SF-PF,35,TOT,472,23,76,26,7,6,26,71,173
2009,Josh Howard,SF,28,DAL,1663,172,263,83,55,30,89,135,936
2009,Dwight Howard,C,23,ORL,2821,504,1093,112,77,231,240,270,1624
2009,Eddie House,PG,30,BOS,1479,42,157,92,61,7,55,113,691
2009,Al Horford,C,22,ATL,2242,149,624,163,53,95,103,190,773
2009,Ryan Hollins,C,24,CHA,184,26,36,4,3,17,10,34,64
2009,J.J. Hickson,C,20,CLE,705,45,165,9,14,30,45,81,245
2009,Ryan Hollins,C,24,TOT,444,43,97,7,7,32,24,78,143
2009,Kirk Hinrich,SG,28,CHI,1339,68,123,197,66,19,87,126,503
2009,Steven Hill,PF,23,OKC,2,0,3,0,0,0,0,0,2
2009,Grant Hill,SF,36,PHO,2445,181,405,186,90,54,126,182,985
2009,George Hill,PG,22,SAS,1270,114,158,136,45,21,74,150,438
2009,Nene Hilario,C,26,DEN,2510,266,598,108,95,101,147,278,1123
2009,Travis Diener,PG,26,IND,719,12,86,122,26,5,21,42,206
2009,Alex Acker,SG,26,DET,20,1,2,1,2,1,0,0,9
2009,Boris Diaw,PF,26,CHA,2216,83,348,287,50,44,178,163,889
2009,Bruce Bowen,SF,37,SAS,1506,14,145,40,36,13,25,123,214
2009,Raja Bell,SG,32,CHA,1603,71,179,113,37,6,68,109,587
2009,Raja Bell,SG,32,PHO,712,16,64,29,13,2,18,57,212
2009,Raja Bell,SG,32,TOT,2315,87,243,142,50,8,86,166,799
2009,Charlie Bell,SG,29,MIL,1783,66,134,151,50,7,76,138,587
2009,Marco Belinelli,SG,22,GSW,882,40,71,88,36,1,59,73,372
2009,Michael Beasley,PF,20,MIA,2009,186,439,83,41,37,121,184,1123
2009,Jerryd Bayless,PG,20,POR,655,83,57,78,16,2,56,81,228
2009,Nicolas Batum,SF,20,POR,1454,42,220,74,50,40,50,139,426
2009,Shane Battier,SG,30,HOU,2031,55,285,137,48,54,49,114,436
2009,Tony Battie,PF,32,ORL,1202,54,278,31,26,25,46,112,372
2009,Maceo Baston,PF,33,IND,217,17,52,7,6,10,12,39,67
2009,Brandon Bass,C,23,DAL,1574,182,367,43,27,55,86,140,686
2009,Brent Barry,SG,37,HOU,857,19,94,78,24,3,48,45,208
2009,Matt Barnes,PF,28,PHO,2082,101,421,212,52,26,130,209,788
2009,Andrea Bargnani,PF,23,TOR,2453,221,416,94,34,97,135,242,1202
2009,Mike Bibby,PG,30,ATL,2740,135,278,392,98,11,128,145,1176
2009,Andris Biedrins,C,22,GSW,1863,119,693,121,63,96,110,236,735
2009,Chauncey Billups,PG,32,TOT,2789,418,239,506,93,18,177,161,1400
2009,Andrew Bogut,C,24,MIL,1124,56,369,72,23,37,86,130,422
2009,Carlos Boozer,PF,27,UTA,1197,97,385,79,39,7,79,132,599
2009,Calvin Booth,C,32,SAC,55,6,10,0,1,2,1,10,16
2009,Calvin Booth,C,32,MIN,1,0,1,0,0,0,0,0,0
2009,Calvin Booth,C,32,TOT,56,6,11,0,1,2,1,10,16
2009,Josh Boone,C,24,NJN,995,32,258,31,22,48,31,106,258
2009,Matt Bonner,PF,28,SAS,1928,17,386,82,47,26,37,190,667
2009,Keith Bogans,SG,28,MIL,485,31,91,33,20,2,22,44,175
2009,Chauncey Billups,PG,32,DET,70,9,10,15,3,1,4,3,25
2009,Keith Bogans,SG,28,ORL,787,21,111,31,23,2,19,61,189
2009,Keith Bogans,SG,28,TOT,1272,52,202,64,43,4,41,105,364
2009,Mark Blount,C,33,MIA,207,8,41,4,1,7,14,17,79
2009,Andray Blatche,C,22,WAS,1703,114,378,118,53,74,117,211,713
2009,Steve Blake,PG,28,POR,2188,63,173,348,69,4,108,126,757
2009,Chauncey Billups,PG,32,DEN,2719,409,229,491,90,17,173,158,1375
2009,J.J. Barea,SG,24,DAL,1600,70,177,269,37,5,105,121,617
2009,Leandro Barbosa,SG,26,PHO,1705,171,181,162,82,7,93,115,993
2009,Marcus Banks,PG,27,TOR,40,1,3,6,1,0,3,5,14
2009,Alexis Ajinca,PF,20,CHA,182,20,30,3,7,6,12,34,70
2009,Rafer Alston,PG,32,TOT,2447,156,227,406,108,10,140,135,900
2009,Morris Almond,SG,23,UTA,255,21,36,7,4,4,16,31,92
2009,Tony Allen,SG,27,BOS,887,79,104,66,54,23,77,98,359
2009,Ray Allen,SG,33,BOS,2876,237,278,218,69,13,134,157,1434
2009,Malik Allen,PF,30,MIL,579,10,103,35,7,12,20,89,156
2009,LaMarcus Aldridge,PF,23,POR,3004,261,605,157,77,77,121,207,1470
2009,Blake Ahearn,PG,24,SAS,19,2,1,2,1,0,1,3,8
2009,Rafer Alston,PG,32,ORL,856,70,83,148,51,3,52,63,348
2009,Maurice Ager,SG,24,NJN,97,4,10,3,1,2,4,17,34
2009,Arron Afflalo,SG,23,DET,1234,58,134,44,28,13,43,144,363
2009,Hassan Adams,SG,24,TOR,52,3,7,1,1,1,4,4,11
2009,Alex Acker,SG,26,LAC,179,4,22,11,3,3,7,9,63
2009,Dahntay Jones,SG,28,DEN,1426,110,168,78,49,19,68,199,429
2009,Alex Acker,SG,26,TOT,199,5,24,12,5,4,7,9,72
2009,Rafer Alston,PG,32,HOU,1591,86,144,258,57,7,88,72,552
2009,Lou Amundson,PF,26,PHO,1044,53,270,28,32,65,56,154,321
2009,Marcus Banks,PG,27,MIA,166,10,15,22,10,2,11,21,42
2009,Chucky Atkins,PG,34,TOT,412,15,24,59,10,2,23,27,98
2009,Marcus Banks,PG,27,TOT,206,11,18,28,11,2,14,26,56
2009,Renaldo Balkman,PF,24,DEN,780,42,203,34,47,23,35,98,264
2009,Kelenna Azubuike,SF,25,GSW,2375,185,370,117,57,50,95,183,1063
2009,D.J. Augustin,PG,21,CHA,1908,208,133,250,42,2,119,140,850
2009,Chucky Atkins,PG,34,OKC,297,11,18,31,8,1,13,22,71
2009,Chucky Atkins,PG,34,DEN,115,4,6,28,2,1,10,5,27
2009,Darrell Arthur,PF,20,MEM,1464,40,346,43,52,52,47,206,422
2009,Chris Andersen,C,30,DEN,1460,130,442,31,41,175,69,174,452
2009,Hilton Armstrong,C,24,NOH,1092,62,195,29,26,45,80,181,338
2009,Trevor Ariza,SF,23,LAL,1999,120,352,145,137,24,87,166,729
2009,Gilbert Arenas,PG,27,WAS,63,12,9,20,0,1,1,4,26
2009,Joel Anthony,C,26,MIA,1048,30,197,27,20,93,41,139,144
2009,Carmelo Anthony,SF,24,DEN,2277,371,450,222,75,24,199,195,1504
2009,Ryan Anderson,PF,20,NJN,1312,98,311,52,44,20,63,157,487
2009,Chris Bosh,C,24,TOR,2928,504,771,191,67,77,174,189,1746
2009,Ryan Bowen,SF,33,NOH,219,3,24,9,14,5,5,37,47
2009,Boris Diaw,PF,26,PHO,538,18,84,46,11,9,37,39,183
2009,Elton Brand,PF,29,PHI,920,73,254,37,17,45,68,78,399
2009,Javaris Crittenton,SG,21,MEM,44,5,6,5,1,0,3,5,19
2009,Javaris Crittenton,PG-SG,21,TOT,1174,53,166,150,40,6,82,101,317
2009,Joe Crawford,SF,22,NYK,23,2,4,1,1,0,0,2,9
2009,Jamal Crawford,PG,28,GSW,2087,265,176,240,48,13,122,79,1064
2009,Jamal Crawford,SG,28,NYK,392,35,17,48,9,0,26,13,216
2009,Jamal Crawford,PG-SG,28,TOT,2479,300,193,288,57,13,148,92,1280
2009,Daequan Cook,SF,21,MIA,1833,49,189,71,39,10,42,125,686
2009,Brian Cook,PF,28,HOU,25,0,5,1,0,3,2,3,12
2009,Brian Cook,PF,28,ORL,146,5,27,4,3,0,11,23,62
2009,Brian Cook,PF,28,TOT,171,5,32,5,3,3,13,26,74
2009,Mike Conley,PG,21,MEM,2508,161,276,354,90,8,143,146,895
2009,Nick Collison,C,28,OKC,1831,98,489,66,51,50,73,239,584
2009,Mardy Collins,PG,24,LAC,815,24,99,101,29,10,53,73,231
2009,Mardy Collins,SG,24,NYK,75,4,8,10,2,0,5,7,20
2009,Mardy Collins,PG-SG,24,TOT,890,28,107,111,31,10,58,80,251
2009,Javaris Crittenton,PG,21,WAS,1130,48,160,145,39,6,79,96,298
2009,Austin Croshere,PF,33,TOT,100,7,34,9,1,1,6,5,40
2009,Austin Croshere,PF,33,MIL,77,7,24,6,1,1,4,4,36
2009,Jermareo Davidson,SF,24,GSW,111,8,34,1,2,3,5,12,42
2009,Boris Diaw,PF,26,TOT,2754,101,432,333,61,53,215,202,1072
2009,Luol Deng,SF,23,CHI,1665,152,295,94,60,25,72,85,690
2009,Ricky Davis,SG,29,LAC,785,31,60,82,19,5,39,63,232
2009,Paul Davis,PF,24,LAC,320,27,67,12,10,3,13,44,107
2009,Glen Davis,C,23,BOS,1637,130,301,69,53,19,71,230,530
2009,Baron Davis,PG,29,LAC,2248,159,238,501,108,35,193,193,968
2009,Marquis Daniels,SF,28,IND,1700,93,248,114,62,26,94,120,733
2009,Austin Croshere,PF,33,SAS,23,0,10,3,0,0,2,1,4
2009,Antonio Daniels,PG,33,NOH,733,55,55,130,19,1,49,41,234
2009,Antonio Daniels,PG,33,WAS,288,25,22,47,7,0,13,14,66
2009,Antonio Daniels,PG,33,TOT,1021,80,77,177,26,1,62,55,300
2009,Erick Dampier,C,33,DAL,1836,90,565,77,24,95,74,191,454
2009,Samuel Dalembert,C,27,PHI,2036,91,701,18,33,146,117,248,523
2009,Eddy Curry,C,26,NYK,12,1,4,0,0,0,2,5,5
2009,Jason Collins,C,30,MIN,422,13,70,11,9,13,12,73,57
2009,Jarron Collins,C,30,UTA,201,8,37,7,2,1,9,35,40
2009,Speedy Claxton,PG,30,ATL,15,1,0,3,0,0,0,1,5
2009,Dee Brown,PG,24,TOT,261,3,29,36,10,0,17,28,46
2009,Shannon Brown,SG,23,CHA,341,24,24,28,18,5,29,33,144
2009,Shannon Brown,SG,23,TOT,477,32,44,38,22,7,38,42,202
2009,Kwame Brown,C,26,DET,999,63,290,32,24,24,50,138,243
2009,Devin Brown,SG,30,NOH,869,78,119,54,32,5,54,81,328
2009,Dee Brown,PG,24,PHO,28,2,1,3,0,0,3,6,5
2009,Dee Brown,PG,24,WAS,233,1,28,33,10,0,14,22,41
2009,Bobby Brown,PG,24,MIN,256,8,16,30,6,2,16,21,116
2009,Kobe Bryant,SG,30,LAL,2960,483,429,399,120,37,210,189,2201
2009,Bobby Brown,SG,24,SAC,675,26,36,87,15,1,47,74,245
2009,Bobby Brown,SG-PG,24,TOT,931,34,52,117,21,3,63,95,361
2009,Andre Brown,PF,27,CHA,41,2,12,1,1,0,5,9,4
2009,Aaron Brooks,PG,24,HOU,1998,149,157,238,46,8,125,152,894
2009,Ronnie Brewer,SF,23,UTA,2605,247,300,179,138,30,110,128,1111
2009,Corey Brewer,SF,22,MIN,307,14,49,25,15,3,13,37,93
2009,Shannon Brown,SG,23,LAL,136,8,20,10,4,2,9,9,58
2009,Greg Buckner,SF,32,MEM,878,20,130,57,29,8,38,108,155
2009,Wilson Chandler,SF,21,NYK,2735,171,445,170,71,75,139,250,1184
2009,Matt Carroll,SG,28,TOT,616,21,69,27,21,6,33,67,164
2009,Tyson Chandler,C,26,NOH,1445,77,393,22,15,56,70,144,397
2009,Mario Chalmers,PG,22,MIA,2626,148,228,403,160,8,165,240,818
2009,Vince Carter,SG,32,NJN,2946,335,410,376,82,38,166,234,1662
2009,Anthony Carter,PG,33,DEN,1787,57,205,364,96,13,155,142,412
2009,Matt Carroll,SG,28,DAL,141,6,14,3,3,1,7,14,25
2009,Matt Carroll,SG,28,CHA,475,15,55,24,18,5,26,53,139
2009,Rodney Carney,SG,24,MIN,1199,50,126,26,45,29,43,94,481
2009,Caron Butler,SG,28,WAS,2585,345,414,290,106,20,210,165,1392
2009,Brian Cardinal,PF,31,MIN,909,30,142,76,37,13,48,135,190
2009,Marcus Camby,C,34,LAC,1925,132,690,127,51,132,93,129,641
2009,Jose Calderon,PG,27,TOR,2333,151,194,607,74,7,143,114,873
2009,Will Bynum,PG,26,DET,803,95,75,157,34,2,76,85,410
2009,Andrew Bynum,C,21,LAL,1446,152,398,71,18,90,85,157,714
2009,Rasual Butler,SF,29,NOH,2614,86,271,75,51,61,59,159,922
2009,Trey Johnson,SG,24,CLE,14,4,1,0,0,0,1,4,4
2009,Joe Alexander,SF,22,MIL,716,58,115,42,15,29,52,107,278
2009,Damon Jones,PG,32,MIL,108,0,6,7,3,0,6,4,33
2009,Stromile Swift,PF,29,NJN,64,5,13,1,0,2,7,15,23
2009,James Singleton,PF,27,DAL,884,67,250,17,26,28,36,110,314
2009,Sean Singletary,PG,23,CHA,181,12,19,17,5,0,18,31,56
2009,Sean Singletary,PG,23,PHO,122,6,16,12,6,0,5,14,34
2009,Sean Singletary,PG,23,TOT,303,18,35,29,11,0,23,45,90
2009,Courtney Sims,C,25,NYK,11,0,4,0,0,0,0,1,6
2009,Courtney Sims,C,25,PHO,2,0,0,0,0,0,1,0,0
2009,Courtney Sims,C,25,TOT,13,0,4,0,0,0,1,1,6
2009,Cedric Simmons,PF,23,SAC,23,1,4,0,0,0,2,2,1
2009,Cedric Simmons,PF,23,CHI,61,6,12,2,1,4,0,6,28
2009,Cedric Simmons,PF,23,TOT,84,7,16,2,1,4,2,8,29
2009,Bobby Simmons,SF,28,NJN,1729,43,277,92,50,10,62,186,556
2009,Walter Sharpe,PF,22,DET,20,0,3,0,0,2,0,3,8
2009,Ramon Sessions,PG,22,MIL,2173,281,269,452,83,7,152,158,977
2009,Mouhamed Sene,C,22,NYK,6,1,5,0,0,1,1,0,3
2009,Mouhamed Sene,C,22,OKC,23,7,9,0,1,2,3,2,17
2009,Brian Skinner,PF,32,LAC,843,30,203,27,17,52,43,94,214
2009,Craig Smith,PF,25,MIN,1460,168,284,79,31,19,105,184,746
2009,J.R. Smith,SG,23,DEN,2245,205,297,227,78,14,150,190,1233
2009,Marreese Speights,C,21,PHI,1263,102,293,30,27,56,46,181,608
2009,Robert Swift,C,23,OKC,343,12,89,9,5,17,8,50,86
2009,Rodney Stuckey,PG,22,DET,2517,233,275,387,78,11,173,217,1058
2009,Amar'e Stoudemire,PF,26,PHO,1948,323,430,104,49,57,150,163,1134
2009,Peja Stojakovic,SF,31,NOH,2089,93,264,75,52,3,51,101,812
2009,DeShawn Stevenson,SG,27,WAS,886,32,76,98,21,2,32,43,211
2009,Jerry Stackhouse,SG,34,DAL,162,7,17,12,4,1,9,6,42
2009,Darius Songaila,C,30,WAS,1521,80,227,94,64,20,74,200,566
2009,Joe Smith,C,33,TOT,1102,59,263,41,17,40,25,122,374
2009,Will Solomon,PG,30,SAC,168,5,21,10,7,0,5,11,70
2009,Will Solomon,PG,30,TOR,544,20,43,123,20,4,49,60,193
2009,Will Solomon,PG,30,TOT,712,25,64,133,27,4,54,71,263
2009,Josh Smith,PF,23,ATL,2421,211,498,169,94,111,161,184,1073
2009,Joe Smith,C,33,CLE,411,21,100,16,7,14,10,50,136
2009,Joe Smith,C,33,OKC,691,38,163,25,10,26,15,72,238
2009,Mouhamed Sene,C,22,TOT,29,8,14,0,1,3,4,2,20
2009,Thabo Sefolosha,SG,24,OKC,718,40,119,46,40,26,27,54,195
2009,Thabo Sefolosha,SF,24,CHI,735,21,123,65,35,19,37,50,194
2009,Luke Ridnour,PG,27,MIL,2033,133,218,365,92,16,128,200,688
2009,Rajon Rondo,PG,22,BOS,2642,172,416,659,149,11,209,193,953
2009,Sergio Rodriguez,PG,22,POR,1225,61,130,286,54,2,119,133,356
2009,Nate Robinson,PG,24,NYK,2209,249,290,301,95,6,139,206,1272
2009,Anthony Roberson,PG,25,CHI,23,0,7,1,0,0,1,0,12
2009,Anthony Roberson,PG,25,NYK,253,5,15,19,10,1,7,18,107
2009,Anthony Roberson,PG,25,TOT,276,5,22,20,10,1,8,18,119
2009,Quentin Richardson,SG,28,NYK,1894,89,319,117,47,7,74,132,733
2009,Malik Rose,SF-PF,34,TOT,470,40,96,36,10,3,36,72,130
2009,Jeremy Richardson,SF,24,ORL,93,3,14,3,0,0,3,6,37
2009,Jason Richardson,SG,28,PHO,1919,112,261,110,62,25,71,103,950
2009,Jason Richardson,SG,28,CHA,491,41,58,36,14,3,24,43,262
2009,Jason Richardson,SG,28,TOT,2410,153,319,146,76,28,95,146,1212
2009,J.J. Redick,SG,24,ORL,1111,81,109,73,21,1,54,72,382
2009,Michael Redd,SG,29,MIL,1203,131,107,88,35,2,53,45,699
2009,Derrick Rose,PG,20,CHI,3000,197,317,512,66,18,202,125,1361
2009,Malik Rose,PF,34,NYK,160,8,31,10,1,1,17,24,30
2009,Thabo Sefolosha,SF-SG,24,TOT,1453,61,242,111,75,45,64,104,389
2009,John Salmons,SF,29,CHI,979,97,112,53,25,15,43,60,476
2009,Luis Scola,PF,28,HOU,2488,196,720,123,68,11,123,261,1044
2009,Brian Scalabrine,C,30,BOS,504,16,50,18,7,10,12,73,136
2009,Cheikh Samb,C,24,NYK,8,0,2,0,0,0,0,0,0
2009,Cheikh Samb,C,24,LAC,51,3,13,0,1,5,1,3,11
2009,Cheikh Samb,C,24,DEN,24,0,9,1,2,5,2,4,4
2009,Cheikh Samb,C,24,TOT,83,3,24,1,3,10,3,7,15
2009,John Salmons,SF,29,SAC,1980,191,221,196,58,9,122,122,970
2009,Malik Rose,SF,34,OKC,310,32,65,26,9,2,19,48,100
2009,John Salmons,SF,29,TOT,2959,288,333,249,83,24,165,182,1446
2009,Kareem Rush,SG,28,PHI,199,4,15,15,5,1,10,10,54
2009,Brandon Rush,SG,23,IND,1803,46,233,66,38,37,75,128,610
2009,Michael Ruffin,PF,32,POR,35,2,11,0,3,1,2,7,6
2009,Brandon Roy,SG,24,POR,2903,416,370,400,88,22,152,127,1765
2009,Quinton Ross,SF,27,MEM,1164,34,126,47,32,14,36,114,265
2009,Stromile Swift,PF,29,TOT,185,13,46,3,4,8,16,40,62
2009,Wally Szczerbiak,SF,31,CLE,1527,90,232,82,28,10,55,130,517
2009,Zach Randolph,PF,27,LAC,1369,124,367,88,30,13,91,105,815
2009,Mike Taylor,PG,23,LAC,771,56,87,106,36,0,73,84,289
2009,Marcus Williams,PG,23,GSW,54,2,4,13,1,1,4,6,12
2009,Lou Williams,SG,22,PHI,1919,304,165,242,85,14,151,128,1039
2009,Jawad Williams,SF,25,CLE,20,0,2,0,1,0,1,2,12
2009,Deron Williams,PG,24,UTA,2505,326,195,725,73,20,228,134,1322
2009,Damien Wilkins,SG,29,OKC,636,37,70,37,22,7,37,55,218
2009,Chris Wilcox,C,26,NYK,330,27,82,14,8,5,20,48,135
2009,Chris Wilcox,C,26,OKC,719,52,195,33,18,11,55,89,312
2009,Chris Wilcox,C,26,TOT,1049,79,277,47,26,16,75,137,447
2009,James White,SF,26,HOU,11,0,0,1,1,1,3,2,7
2009,D.J. White,PF,22,OKC,130,10,32,6,3,5,3,10,62
2009,Russell Westbrook,PG,20,OKC,2668,349,399,435,110,16,274,191,1256
2009,Mario West,SG,24,ATL,269,14,56,19,18,4,13,35,43
2009,Delonte West,SG,25,CLE,2152,90,203,226,94,13,92,125,751
2009,David West,PF,28,NOH,2982,367,646,173,49,68,163,207,1593
2009,Sonny Weems,SG,22,DEN,55,3,4,3,1,0,6,8,19
2009,Marcus Williams,PF,22,SAS,3,0,0,0,0,0,0,1,4
2009,Marvin Williams,SF,22,ATL,2093,220,382,81,57,39,70,127,845
2009,Mo Williams,PG,26,CLE,2834,208,279,329,69,9,179,215,1443
2009,Dorell Wright,SF,23,MIA,73,2,20,2,2,0,6,8,18
2009,Dwayne Jones,PF,25,CHA,52,4,12,0,0,1,4,6,12
2009,Sun Yue,SG,23,LAL,28,0,0,2,1,1,3,10,6
2009,Thaddeus Young,PF,20,PHI,2580,139,377,86,100,23,118,165,1145
2009,Nick Young,SG,23,WAS,1837,164,150,95,39,20,92,140,892
2009,Lorenzen Wright,C,33,CLE,125,3,25,3,4,5,9,17,23
2009,Julian Wright,SF,21,NOH,772,17,152,43,35,19,43,49,237
2009,Brandan Wright,PF,21,GSW,688,63,157,21,22,37,23,74,323
2009,Sean Williams,PF,22,NJN,366,20,79,13,7,29,20,72,80
2009,Antoine Wright,SF,24,DAL,1552,71,136,77,46,27,54,172,474
2009,Metta World,SF,29,HOU,2452,196,359,229,105,24,140,155,1181
2009,Shelden Williams,PF,25,MIN,207,14,75,4,10,8,8,28,74
2009,Shelden Williams,PF,25,SAC,305,32,78,8,12,10,26,36,112
2009,Shelden Williams,PF,25,TOT,512,46,153,12,22,18,34,64,186
